-28.127	-65.816	0.0
-26.498	-67.538	14.2
-26.482	-67.548	11.9
-26.496	-67.548	11.9
-27.068	-66.490	24.3
-26.536	-67.368	11.0
-26.844	-66.910	16.3
-28.221	-68.072	6.5
-27.320	-66.594	12.1
-26.903	-67.366	12.3
-28.857	-66.621	3.8
-27.253	-67.884	17.4
-27.315	-66.576	12.1
-27.262	-66.931	15.5
-28.216	-68.041	8.8
-26.504	-67.542	12.4
-28.418	-67.353	0.0
-26.402	-67.893	12.0
-26.408	-67.894	12.7
-26.411	-67.894	14.0
-26.914	-66.229	12.0
-26.909	-66.261	0.0
-25.959	-69.065	14.0
-26.859	-67.377	12.0
-26.861	-67.377	12.8
-27.627	-66.064	0.1
-25.895	-69.873	37.9
-27.311	-66.605	7.2
-26.190	-67.886	12.0
-27.308	-66.569	8.9
-26.623	-67.628	12.0
-26.603	-67.025	14.5
-27.877	-67.881	14.5
-26.111	-66.747	9.8
-26.741	-65.833	0.0
-27.100	-67.682	12.0
-27.116	-67.690	12.0
-28.146	-67.919	8.7
-27.014	-67.241	12.0
-27.279	-66.102	0.0
-26.296	-66.632	11.8
-25.841	-67.034	0.0
-26.264	-67.634	13.8
-27.676	-67.877	18.6
-28.364	-67.176	12.0
-26.869	-66.530	23.1
-26.068	-66.680	12.3
-26.065	-66.683	12.3
-26.065	-66.680	12.5
-26.069	-66.680	15.0
-27.485	-69.174	0.0
-28.442	-66.578	0.0
-27.203	-66.778	12.1
-27.603	-68.793	12.0
-27.310	-66.591	10.1
-26.771	-66.534	12.0
-27.202	-68.597	3.8
-26.358	-67.999	15.0
-26.908	-65.773	0.0
-25.986	-66.966	12.1
-26.778	-68.128	8.2
-26.757	-68.136	1.2
-26.764	-68.139	0.1
-26.030	-66.997	0.0
-26.518	-68.141	12.0
-27.199	-67.449	14.5
-27.255	-67.961	11.6
-26.385	-65.893	0.0
-27.191	-67.450	12.3
-26.110	-66.969	12.1
-25.932	-67.782	0.0
-27.336	-66.591	0.0
-27.188	-67.464	14.5
-27.704	-66.950	12.0
-27.322	-66.609	9.1
-26.904	-65.850	0.0
-27.879	-67.881	18.9
-27.419	-66.332	13.1
-26.324	-66.681	17.3
-27.472	-66.149	10.8
-27.329	-66.592	2.9
-26.296	-66.633	12.0
-26.662	-67.594	11.2
-28.652	-66.811	0.0
-26.738	-67.048	11.9
-26.976	-67.124	12.5
-27.072	-68.474	7.4
-27.085	-68.515	12.2
-27.308	-66.612	12.3
-28.198	-67.016	2.4
-26.165	-67.863	11.5
-26.745	-67.635	12.0
-27.189	-67.447	12.9
-26.468	-67.915	12.1
-26.898	-67.358	12.0
-26.528	-67.534	12.0
-26.585	-67.589	12.0
-26.102	-66.949	12.3
-26.723	-67.049	12.0
-26.991	-67.126	12.0
-26.541	-67.140	12.1
-26.389	-67.182	12.0
-27.305	-66.591	9.0
-27.174	-67.451	12.2
-27.318	-66.578	11.9
-27.197	-67.454	12.6
-27.279	-67.520	12.0
-27.218	-68.013	9.4
-26.178	-67.827	5.9
-26.800	-66.998	12.0
-26.621	-67.620	12.1
-26.619	-67.676	12.0
-27.238	-68.003	12.0
-26.408	-67.313	13.6
-27.106	-67.497	12.0
-26.016	-67.216	12.0
-26.196	-67.891	12.2
-27.089	-67.496	15.2
-26.513	-67.285	12.0
-27.343	-66.715	12.0
-26.464	-67.917	12.0
-27.308	-66.576	1.8
-26.926	-67.160	12.1
-27.200	-67.454	12.3
-27.562	-65.880	0.0
-26.083	-67.136	12.0
-26.035	-67.087	12.0
-27.085	-67.530	12.9
-26.042	-67.080	12.0
-26.891	-67.200	11.9
-27.361	-66.599	2.7
-28.182	-67.742	20.4
-27.516	-68.466	1.4
-25.874	-67.688	0.0
-26.570	-68.070	11.1
-26.122	-67.811	12.0
-27.195	-67.458	12.0
-27.019	-65.987	0.0
