18.83	121.86	712
19.077	122.202	228
19.524	121.95	1064
20.33	121.75	-24
20.469	122.01	1009
19.905	110.229	196
15.38	109.12	157
10.158	109.014	-20
20.92	95.25	1518
25.23	98.5	2865
24.841	121.953	361
25.178	121.553	1120
24.57	123.93	-200
27.881	128.223	212
28.797	128.997	495
29.465	129.594	555
29.638	129.714	796
29.859	129.857	979
29.968	129.926	628
30.443	130.217	657
30.793	130.305	704
31.22	130.57	924
31.593	130.657	1117
31.771	130.592	40
31.934	130.862	1700
32.657	128.849	315
32.761	130.299	1483
32.884	131.104	1592
33.086	131.249	1791
33.282	131.39	1584
34.5	131.6	641
35.141	132.622	1126
36.176	133.334	151
34.9	139.098	1406
35.233	139.021	1438
35.361	138.728	3776
36.087	138.32	2480
35.893	137.48	3067
36.155	136.771	2702
36.106	137.554	3026
36.2	137.573	2109
36.227	137.587	2455
36.408	137.594	2924
36.571	137.59	2621
36.921	138.036	2400
36.891	138.114	2454
36.406	138.523	2568
36.618	138.528	2165
36.688	138.519	2041
36.477	138.851	1449
36.56	139.193	1828
36.955	139.285	2356
36.799	139.376	2578
36.765	139.491	2486
36.795	139.507	2341
36.9	139.777	1795
37.125	139.963	1915
37.444	139.566	835
37.601	140.072	1816
37.647	140.281	1728
37.735	140.244	1949
38.144	140.44	1841
38.599	140.162	552
38.729	140.734	470
38.961	140.788	1627
39.099	140.049	2236
39.761	140.799	1637
39.853	141.001	2038
39.958	140.854	1613
39.964	140.757	1366
39.95	139.73	291
40.656	140.303	1625
40.51	140.88	1011
40.659	140.877	1585
41.279	141.12	878
34.724	139.394	746
34.52	139.279	508
34.397	139.27	432
34.219	139.153	572
34.094	139.526	775
33.874	139.602	851
33.4	139.68	-107
33.137	139.766	854
32.458	139.759	423
32.1	139.85	-360
31.888	139.918	11
31.44	140.051	136
30.484	140.303	394
29.794	140.342	99
28.575	140.633	-991
28.327	140.572	-933
27.68	140.8	-590
27.247	140.874	25
26.667	140.929	-165
26.127	141.102	-95
25.424	141.284	792
24.751	141.289	169
24.417	141.417	-73
24.285	141.481	-29
23.5	141.935	-107
23.078	142.326	-392
21.93	143.47	-217
21.765	143.71	-598
21.6	143.637	-274
21.485	144.043	-1535
21.324	144.194	-323
20.546	144.893	337
20.42	145.03	-75
20.13	145.1	-8
20.02	145.22	227
19.671	145.406	857
18.77	145.67	965
18.13	145.8	570
17.6	145.83	744
17.307	145.845	287
16.88	145.85	0
16.708	145.78	538
16.58	145.78	-184
16.35	145.67	790
15.93	145.67	-127
15.62	145.57	-230
15	145.25	-43
14.601	144.775	-517
13.4	143.92	-1456
13.25	144.02	-1230
15.406	144.506	-4100
41.51	139.367	732
41.805	141.166	618
42.063	140.677	1131
42.544	140.839	733
42.875	140.659	1308
42.827	140.812	1888
42.491	141.16	549
42.688	141.38	1320
45.179	141.242	1721
43.418	142.686	2077
43.664	142.854	2291
43.418	143.031	2013
43.384	144.013	1499
43.615	144.427	574
43.572	144.561	857
44.076	145.122	1660
44.044	145.086	1046
44.133	145.161	1562
43.844	145.504	535
43.979	145.733	882
44.454	146.139	1486
44.353	146.252	1822
44.462	146.932	1221
44.608	146.994	528
44.808	147.131	1206
44.857	147.403	1610
45.022	147.019	-195
45.012	147.871	1158
45.028	147.918	1208
45.1	148.019	1125
45.338	147.92	1587
45.389	148.838	1124
45.5	148.85	1205
45.77	149.68	1426
45.874	149.819	532
45.93	149.92	998
46.042	150.083	1328
46.532	150.871	742
46.47	151.28	-502
46.815	151.786	1504
46.925	151.95	624
47.02	152.12	1360
47.12	152.25	678
47.35	152.475	1172
47.52	152.8	401
47.6	152.92	36
47.77	153.02	956
48.092	153.2	1496
48.292	153.25	551
48.98	153.48	724
48.958	153.93	1170
48.873	154.182	911
49.12	154.508	1145
49.34	154.725	1272
49.57	154.808	1018
50.2	154.98	761
50.267	155.246	1742
50.148	155.373	1326
50.324	155.461	1781
50.55	155.97	1183
50.686	156.014	1103
50.861	155.565	2285
51.306	156.875	2116
51.356	156.753	1822
51.533	156.629	646
51.452	156.978	1040
51.45	157.12	81
51.498	157.203	1555
51.577	157.328	1926
51.844	157.572	1079
52.02	157.53	681
52.062	157.711	2039
52.355	157.827	1910
52.43	157.93	1234
52.449	158.196	2288
52.559	158.03	1799
52.543	157.339	2439
52.63	157.58	1021
52.7	158.28	2173
52.802	158.24	874
53.321	158.712	3430
53.256	158.836	2717
53.637	158.922	2285
53.589	159.15	2899
53.75	158.45	520
53.83	158.05	1150
53.905	158.07	2278
53.905	158.385	1567
53.98	159.45	1180
54.049	159.443	1513
54.135	159.674	1527
54.32	160.02	1720
54.528	159.804	2301
54.5	159.97	1617
54.489	160.251	1515
54.596	160.27	1816
54.753	160.533	3482
54.974	160.703	2539
55.033	160.725	2065
55.064	160.765	2129
55.131	160.32	2334
55.832	160.326	3611
55.758	160.527	2886
55.862	160.603	3057
55.972	160.595	2882
56.02	160.593	4585
56.056	160.642	4754
56.113	160.509	3943
56.653	161.36	3283
55.42	167.33	-300
54.761	157.407	1967
55.55	157.47	1868
55.678	157.718	3596
55.2	158.47	1236
56.483	157.917	1401
56.656	159.647	2570
57.153	161.09	355
57.2	159.83	765
57.317	160.067	1399
57.33	160.2	2125
57.35	160.97	583
57.35	161.37	265
57.406	160.108	1523
57.55	160.53	1381
57.97	160.65	1764
58.13	160.82	2171
58.18	160.82	2552
58.28	160.87	1936
58.374	160.631	1103
56.28	117.77	2180
53.75	113.25	1250
51.5	102.5	1200
52.713	99.021	2047
52.433	98.303	2765
48.133	99.95	2326
48.67	102.75	1886
45.754	114.279	1778
35.742	81.646	5090
41.59	113.111	1605
47.45	120.8	1677
49.37	125.92	670
48.722	126.15	597
44.08	128.83	1000
42.33	126.5	1000
41.98	128.08	2744
38.33	127.33	452
37.5	130.87	984
33.361	126.53	1919
52.35	175.911	656
52.103	177.602	1220
52.015	178.136	1160
51.97	178.33	328
51.95	178.543	1174
51.93	179.58	1221
51.79	-178.794	1573
51.885	-178.146	1806
51.873	-178.006	1449
51.91	-177.438	738
51.923	-177.168	1307
51.944	-176.747	1196
52.076	-176.13	1740
52.177	-175.508	314
52.22	-175.13	273
52.331	-174.139	1518
52.315	-172.51	1054
52.5	-171.252	1066
52.577	-171.13	1142
52.643	-170.629	550
52.742	-170.111	1280
52.894	-170.054	1620
52.825	-169.944	1730
52.83	-169.77	1170
53.065	-169.77	888
52.974	-169.72	893
53.13	-168.693	2149
53.157	-168.539	1984
53.43	-168.13	1073
