-68.5077 -27.8938 11.0 0.0
-68.5077 -27.8938 12.0 0.0
-68.5077 -27.8938 13.0 0.0
-68.5077 -27.8938 14.0 0.0
-68.5077 -27.8938 15.0 0.0
-68.5077 -27.8938 16.0 0.0
-68.5077 -27.8938 17.0 0.0
-68.5077 -27.8938 18.0 0.0
-68.5077 -27.8938 19.0 0.0
-68.5077 -27.8938 20.0 0.0
-68.5077 -27.8576 -4.0 0.0
-68.5077 -27.8576 -3.0 0.0
-68.5077 -27.8576 -2.0 0.0
-68.5077 -27.8576 -1.0 0.0
-68.5077 -27.8576 0.0 0.0
-68.5077 -27.8576 1.0 0.0
-68.5077 -27.8576 2.0 0.0
-68.5077 -27.8576 3.0 0.0
-68.5077 -27.8576 4.0 0.0
-68.5077 -27.8576 5.0 0.0
-68.5077 -27.8576 6.0 0.0
-68.5077 -27.8576 7.0 0.0
-68.5077 -27.8576 8.0 0.0
-68.5077 -27.8576 9.0 0.0
-68.5077 -27.8576 10.0 0.0
-68.5077 -27.8576 11.0 0.0
-68.5077 -27.8576 12.0 0.0
-68.5077 -27.8576 13.0 0.0
-68.5077 -27.8576 14.0 0.0
-68.5077 -27.8576 15.0 0.0
-68.5077 -27.8576 16.0 0.0
-68.5077 -27.8576 17.0 0.0
-68.5077 -27.8576 18.0 0.0
-68.5077 -27.8576 19.0 0.0
-68.5077 -27.8576 20.0 0.0
-68.5077 -27.8214 -4.0 0.0
-68.5077 -27.8214 -3.0 0.0
-68.5077 -27.8214 -2.0 0.0
-68.5077 -27.8214 -1.0 0.0
-68.5077 -27.8214 0.0 0.0
-68.5077 -27.8214 1.0 0.0
-68.5077 -27.8214 2.0 0.0
-68.5077 -27.8214 3.0 0.0
-68.5077 -27.8214 4.0 0.0
-68.5077 -27.8214 5.0 0.0
-68.5077 -27.8214 6.0 0.0
-68.5077 -27.8214 7.0 0.0
-68.5077 -27.8214 8.0 0.0
-68.5077 -27.8214 9.0 0.0
-68.5077 -27.8214 10.0 0.0
-68.5077 -27.8214 11.0 0.0
-68.5077 -27.8214 12.0 0.0
-68.5077 -27.8214 13.0 0.0
-68.5077 -27.8214 14.0 0.0
-68.5077 -27.8214 15.0 0.0
-68.5077 -27.8214 16.0 0.0
-68.5077 -27.8214 17.0 0.0
-68.5077 -27.8214 18.0 0.0
-68.5077 -27.8214 19.0 0.0
-68.5077 -27.8214 20.0 0.0
-68.5077 -27.7852 -4.0 0.0
-68.5077 -27.7852 -3.0 0.0
-68.5077 -27.7852 -2.0 0.0
-68.5077 -27.7852 -1.0 0.0
-68.5077 -27.7852 0.0 0.0
-68.5077 -27.7852 1.0 0.0
-68.5077 -27.7852 2.0 0.0
-68.5077 -27.7852 3.0 0.0
-68.5077 -27.7852 4.0 0.0
-68.5077 -27.7852 5.0 0.0
-68.5077 -27.7852 6.0 0.0
-68.5077 -27.7852 7.0 0.0
-68.5077 -27.7852 8.0 0.0
-68.5077 -27.7852 9.0 0.0
-68.5077 -27.7852 10.0 0.0
-68.5077 -27.7852 11.0 0.0
-68.5077 -27.7852 12.0 0.0
-68.5077 -27.7852 13.0 0.0
-68.5077 -27.7852 14.0 0.0
-68.5077 -27.7852 15.0 0.0
-68.5077 -27.7852 16.0 0.0
-68.5077 -27.7852 17.0 0.0
-68.5077 -27.7852 18.0 0.0
-68.5077 -27.7852 19.0 0.0
-68.5077 -27.7852 20.0 0.0
-68.5077 -27.7491 -4.0 0.0
-68.5077 -27.7491 -3.0 0.0
-68.5077 -27.7491 -2.0 0.0
-68.5077 -27.7491 -1.0 0.0
-68.5077 -27.7491 0.0 0.0
-68.5077 -27.7491 1.0 0.0
-68.5077 -27.7491 2.0 0.0
-68.5077 -27.7491 3.0 0.0
-68.5077 -27.7491 4.0 0.0
-68.5077 -27.7491 5.0 0.0
-68.5077 -27.7491 6.0 0.0
-68.5077 -27.7491 7.0 0.0
-68.5077 -27.7491 8.0 0.0
-68.5077 -27.7491 9.0 0.0
-68.5077 -27.7491 10.0 0.0
-68.5077 -27.7491 11.0 0.0
-68.5077 -27.7491 12.0 0.0
-68.5077 -27.7491 13.0 0.0
-68.5077 -27.7491 14.0 0.0
-68.5077 -27.7491 15.0 0.0
-68.5077 -27.7491 16.0 0.0
-68.5077 -27.7491 17.0 0.0
-68.5077 -27.7491 18.0 0.0
-68.5077 -27.7491 19.0 0.0
-68.5077 -27.7491 20.0 0.0
-68.5077 -27.7129 -4.0 0.0
-68.5077 -27.7129 -3.0 0.0
-68.5077 -27.7129 -2.0 0.0
-68.5077 -27.7129 -1.0 0.0
-68.5077 -27.7129 0.0 0.0
-68.5077 -27.7129 1.0 0.0
-68.5077 -27.7129 2.0 0.0
-68.5077 -27.7129 3.0 0.0
-68.5077 -27.7129 4.0 0.0
-68.5077 -27.7129 5.0 0.0
-68.5077 -27.7129 6.0 0.0
-68.5077 -27.7129 7.0 0.0
-68.5077 -27.7129 8.0 0.0
-68.5077 -27.7129 9.0 0.0
-68.5077 -27.7129 10.0 0.0
-68.5077 -27.7129 11.0 0.0
-68.5077 -27.7129 12.0 0.0
-68.5077 -27.7129 13.0 0.0
-68.5077 -27.7129 14.0 0.0
-68.5077 -27.7129 15.0 0.0
-68.5077 -27.7129 16.0 0.0
-68.5077 -27.7129 17.0 0.0
-68.5077 -27.7129 18.0 0.0
-68.5077 -27.7129 19.0 0.0
-68.5077 -27.7129 20.0 0.0
-68.5077 -27.6767 -4.0 0.0
-68.5077 -27.6767 -3.0 0.0
-68.5077 -27.6767 -2.0 0.0
-68.5077 -27.6767 -1.0 0.0
-68.5077 -27.6767 0.0 0.0
-68.5077 -27.6767 1.0 0.0
-68.5077 -27.6767 2.0 0.0
-68.5077 -27.6767 3.0 0.0
-68.5077 -27.6767 4.0 0.0
-68.5077 -27.6767 5.0 0.0
-68.5077 -27.6767 6.0 0.0
-68.5077 -27.6767 7.0 0.0
-68.5077 -27.6767 8.0 0.0
-68.5077 -27.6767 9.0 0.0
-68.5077 -27.6767 10.0 0.0
-68.5077 -27.6767 11.0 0.0
-68.5077 -27.6767 12.0 0.0
-68.5077 -27.6767 13.0 0.0
-68.5077 -27.6767 14.0 0.0
-68.5077 -27.6767 15.0 0.0
-68.5077 -27.6767 16.0 0.0
-68.5077 -27.6767 17.0 0.0
-68.5077 -27.6767 18.0 0.0
-68.5077 -27.6767 19.0 0.0
-68.5077 -27.6767 20.0 0.0
-68.5077 -27.6405 -4.0 0.0
-68.5077 -27.6405 -3.0 0.0
-68.5077 -27.6405 -2.0 0.0
-68.5077 -27.6405 -1.0 0.0
-68.5077 -27.6405 0.0 0.0
-68.5077 -27.6405 1.0 0.0
-68.5077 -27.6405 2.0 0.0
-68.5077 -27.6405 3.0 0.0
-68.5077 -27.6405 4.0 0.0
-68.5077 -27.6405 5.0 0.0
-68.5077 -27.6405 6.0 0.0
-68.5077 -27.6405 7.0 0.0
-68.5077 -27.6405 8.0 0.0
-68.5077 -27.6405 9.0 0.0
-68.5077 -27.6405 10.0 0.0
-68.5077 -27.6405 11.0 0.0
-68.5077 -27.6405 12.0 0.0
-68.5077 -27.6405 13.0 0.0
-68.5077 -27.6405 14.0 0.0
-68.5077 -27.6405 15.0 0.0
-68.5077 -27.6405 16.0 0.0
-68.5077 -27.6405 17.0 0.0
-68.5077 -27.6405 18.0 0.0
-68.5077 -27.6405 19.0 0.0
-68.5077 -27.6405 20.0 0.0
-68.5077 -27.6044 -4.0 0.0
-68.5077 -27.6044 -3.0 0.0
-68.5077 -27.6044 -2.0 0.0
-68.5077 -27.6044 -1.0 0.0
-68.5077 -27.6044 0.0 0.0
-68.5077 -27.6044 1.0 0.0
-68.5077 -27.6044 2.0 0.0
-68.5077 -27.6044 3.0 0.0
-68.5077 -27.6044 4.0 0.0
-68.5077 -27.6044 5.0 0.0
-68.5077 -27.6044 6.0 0.0
-68.5077 -27.6044 7.0 0.0
-68.5077 -27.6044 8.0 0.0
-68.5077 -27.6044 9.0 0.0
-68.5077 -27.6044 10.0 0.0
-68.5077 -27.6044 11.0 0.0
-68.5077 -27.6044 12.0 0.0
-68.5077 -27.6044 13.0 0.0
-68.5077 -27.6044 14.0 0.0
-68.5077 -27.6044 15.0 0.0
-68.5077 -27.6044 16.0 0.0
-68.5077 -27.6044 17.0 0.0
-68.5077 -27.6044 18.0 0.0
-68.5077 -27.6044 19.0 0.0
-68.5077 -27.6044 20.0 0.0
-68.5077 -27.5682 -4.0 0.0
-68.5077 -27.5682 -3.0 0.0
-68.5077 -27.5682 -2.0 0.0
-68.5077 -27.5682 -1.0 0.0
-68.5077 -27.5682 0.0 0.0
-68.5077 -27.5682 1.0 0.0
-68.5077 -27.5682 2.0 0.0
-68.5077 -27.5682 3.0 0.0
-68.5077 -27.5682 4.0 0.0
-68.5077 -27.5682 5.0 0.0
-68.5077 -27.5682 6.0 0.0
-68.5077 -27.5682 7.0 0.0
-68.5077 -27.5682 8.0 0.0
-68.5077 -27.5682 9.0 0.0
-68.5077 -27.5682 10.0 0.0
-68.5077 -27.5682 11.0 0.0
-68.5077 -27.5682 12.0 0.0
-68.5077 -27.5682 13.0 0.0
-68.5077 -27.5682 14.0 0.0
-68.5077 -27.5682 15.0 0.0
-68.5077 -27.5682 16.0 0.0
-68.5077 -27.5682 17.0 0.0
-68.5077 -27.5682 18.0 0.0
-68.5077 -27.5682 19.0 0.0
-68.5077 -27.5682 20.0 0.0
-68.5077 -27.532 -4.0 0.0
-68.5077 -27.532 -3.0 0.0
-68.5077 -27.532 -2.0 0.0
-68.5077 -27.532 -1.0 0.0
-68.5077 -27.532 0.0 0.0
-68.5077 -27.532 1.0 0.0
-68.5077 -27.532 2.0 0.0
-68.5077 -27.532 3.0 0.0
-68.5077 -27.532 4.0 0.0
-68.5077 -27.532 5.0 0.0
-68.5077 -27.532 6.0 0.0
-68.5077 -27.532 7.0 0.0
-68.5077 -27.532 8.0 0.0
-68.5077 -27.532 9.0 0.0
-68.5077 -27.532 10.0 0.0
-68.5077 -27.532 11.0 0.0
-68.5077 -27.532 12.0 0.0
-68.5077 -27.532 13.0 0.0
-68.5077 -27.532 14.0 0.0
-68.5077 -27.532 15.0 0.0
-68.5077 -27.532 16.0 0.0
-68.5077 -27.532 17.0 0.0
-68.5077 -27.532 18.0 0.0
-68.5077 -27.532 19.0 0.0
-68.5077 -27.532 20.0 0.0
-68.5077 -27.4958 -4.0 0.0
-68.5077 -27.4958 -3.0 0.0
-68.5077 -27.4958 -2.0 0.0
-68.5077 -27.4958 -1.0 0.0
-68.5077 -27.4958 0.0 0.0
-68.5077 -27.4958 1.0 0.0
-68.5077 -27.4958 2.0 0.0
-68.5077 -27.4958 3.0 0.0
-68.5077 -27.4958 4.0 0.0
-68.5077 -27.4958 5.0 0.0
-68.5077 -27.4958 6.0 0.0
-68.5077 -27.4958 7.0 0.0
-68.5077 -27.4958 8.0 0.0
-68.5077 -27.4958 9.0 0.0
-68.5077 -27.4958 10.0 0.0
-68.5077 -27.4958 11.0 0.0
-68.5077 -27.4958 12.0 0.0
-68.5077 -27.4958 13.0 0.0
-68.5077 -27.4958 14.0 0.0
-68.5077 -27.4958 15.0 0.0
-68.5077 -27.4958 16.0 0.0
-68.5077 -27.4958 17.0 0.0
-68.5077 -27.4958 18.0 0.0
-68.5077 -27.4958 19.0 0.0
-68.5077 -27.4958 20.0 0.0
-68.5077 -27.4597 -4.0 0.0
-68.5077 -27.4597 -3.0 0.0
-68.5077 -27.4597 -2.0 0.0
-68.5077 -27.4597 -1.0 0.0
-68.5077 -27.4597 0.0 0.0
-68.5077 -27.4597 1.0 0.0
-68.5077 -27.4597 2.0 0.0
-68.5077 -27.4597 3.0 0.0
-68.5077 -27.4597 4.0 0.0
-68.5077 -27.4597 5.0 0.0
-68.5077 -27.4597 6.0 0.0
-68.5077 -27.4597 7.0 0.0
-68.5077 -27.4597 8.0 0.0
-68.5077 -27.4597 9.0 0.0
-68.5077 -27.4597 10.0 0.0
-68.5077 -27.4597 11.0 0.0
-68.5077 -27.4597 12.0 0.0
-68.5077 -27.4597 13.0 0.0
-68.5077 -27.4597 14.0 0.0
-68.5077 -27.4597 15.0 0.0
-68.5077 -27.4597 16.0 0.0
-68.5077 -27.4597 17.0 0.0
-68.5077 -27.4597 18.0 0.0
-68.5077 -27.4597 19.0 0.0
-68.5077 -27.4597 20.0 0.0
-68.5077 -27.4235 -4.0 0.0
-68.5077 -27.4235 -3.0 0.0
-68.5077 -27.4235 -2.0 0.0
-68.5077 -27.4235 -1.0 0.0
-68.5077 -27.4235 0.0 0.0
-68.5077 -27.4235 1.0 0.0
-68.5077 -27.4235 2.0 0.0
-68.5077 -27.4235 3.0 0.0
-68.5077 -27.4235 4.0 0.0
-68.5077 -27.4235 5.0 0.0
-68.5077 -27.4235 6.0 0.0
-68.5077 -27.4235 7.0 0.0
-68.5077 -27.4235 8.0 0.0
-68.5077 -27.4235 9.0 0.0
-68.5077 -27.4235 10.0 0.0
-68.5077 -27.4235 11.0 0.0
-68.5077 -27.4235 12.0 0.0
-68.5077 -27.4235 13.0 0.0
-68.5077 -27.4235 14.0 0.0
-68.5077 -27.4235 15.0 0.0
-68.5077 -27.4235 16.0 0.0
-68.5077 -27.4235 17.0 0.0
-68.5077 -27.4235 18.0 0.0
-68.5077 -27.4235 19.0 0.0
-68.5077 -27.4235 20.0 0.0
-68.5077 -27.3873 -4.0 0.0
-68.5077 -27.3873 -3.0 0.0
-68.5077 -27.3873 -2.0 0.0
-68.5077 -27.3873 -1.0 0.0
-68.5077 -27.3873 0.0 0.0
-68.5077 -27.3873 1.0 0.0
-68.5077 -27.3873 2.0 0.0
-68.5077 -27.3873 3.0 0.0
-68.5077 -27.3873 4.0 0.0
-68.5077 -27.3873 5.0 0.0
-68.5077 -27.3873 6.0 0.0
-68.5077 -27.3873 7.0 0.0
-68.5077 -27.3873 8.0 0.0
-68.5077 -27.3873 9.0 0.0
-68.5077 -27.3873 10.0 0.0
-68.5077 -27.3873 11.0 0.0
-68.5077 -27.3873 12.0 0.0
-68.5077 -27.3873 13.0 0.0
-68.5077 -27.3873 14.0 0.0
-68.5077 -27.3873 15.0 0.0
-68.5077 -27.3873 16.0 0.0
-68.5077 -27.3873 17.0 0.0
-68.5077 -27.3873 18.0 0.0
-68.5077 -27.3873 19.0 0.0
-68.5077 -27.3873 20.0 0.0
-68.5077 -27.3511 -4.0 0.0
-68.5077 -27.3511 -3.0 0.0
-68.5077 -27.3511 -2.0 0.0
-68.5077 -27.3511 -1.0 0.0
-68.5077 -27.3511 0.0 0.0
-68.5077 -27.3511 1.0 0.0
-68.5077 -27.3511 2.0 0.0
-68.5077 -27.3511 3.0 0.0
-68.5077 -27.3511 4.0 0.0
-68.5077 -27.3511 5.0 0.0
-68.5077 -27.3511 6.0 0.0
-68.5077 -27.3511 7.0 0.0
-68.5077 -27.3511 8.0 0.0
-68.5077 -27.3511 9.0 0.0
-68.5077 -27.3511 10.0 0.0
-68.5077 -27.3511 11.0 0.0
-68.5077 -27.3511 12.0 0.0
-68.5077 -27.3511 13.0 0.0
-68.5077 -27.3511 14.0 0.0
-68.5077 -27.3511 15.0 0.0
-68.5077 -27.3511 16.0 0.0
-68.5077 -27.3511 17.0 0.0
-68.5077 -27.3511 18.0 0.0
-68.5077 -27.3511 19.0 0.0
-68.5077 -27.3511 20.0 0.0
-68.5077 -27.315 -4.0 0.0
-68.5077 -27.315 -3.0 0.0
-68.5077 -27.315 -2.0 0.0
-68.5077 -27.315 -1.0 0.0
-68.5077 -27.315 0.0 0.0
-68.5077 -27.315 1.0 0.0
-68.5077 -27.315 2.0 0.0
-68.5077 -27.315 3.0 0.0
-68.5077 -27.315 4.0 0.0
-68.5077 -27.315 5.0 0.0
-68.5077 -27.315 6.0 0.0
-68.5077 -27.315 7.0 0.0
-68.5077 -27.315 8.0 0.0
-68.5077 -27.315 9.0 0.0
-68.5077 -27.315 10.0 0.0
-68.5077 -27.315 11.0 0.0
-68.5077 -27.315 12.0 0.0
-68.5077 -27.315 13.0 0.0
-68.5077 -27.315 14.0 0.0
-68.5077 -27.315 15.0 0.0
-68.5077 -27.315 16.0 0.0
-68.5077 -27.315 17.0 0.0
-68.5077 -27.315 18.0 0.0
-68.5077 -27.315 19.0 0.0
-68.5077 -27.315 20.0 0.0
-68.5077 -27.2788 -4.0 0.0
-68.5077 -27.2788 -3.0 0.0
-68.5077 -27.2788 -2.0 0.0
-68.5077 -27.2788 -1.0 0.0
-68.5077 -27.2788 0.0 0.0
-68.5077 -27.2788 1.0 0.0
-68.5077 -27.2788 2.0 0.0
-68.5077 -27.2788 3.0 0.0
-68.5077 -27.2788 4.0 0.0
-68.5077 -27.2788 5.0 0.0
-68.5077 -27.2788 6.0 0.0
-68.5077 -27.2788 7.0 0.0
-68.5077 -27.2788 8.0 0.0
-68.5077 -27.2788 9.0 0.0
-68.5077 -27.2788 10.0 0.0
-68.5077 -27.2788 11.0 0.0
-68.5077 -27.2788 12.0 0.0
-68.5077 -27.2788 13.0 0.0
-68.5077 -27.2788 14.0 0.0
-68.5077 -27.2788 15.0 0.0
-68.5077 -27.2788 16.0 0.0
-68.5077 -27.2788 17.0 0.0
-68.5077 -27.2788 18.0 0.0
-68.5077 -27.2788 19.0 0.0
-68.5077 -27.2788 20.0 0.0
-68.5077 -27.2426 -4.0 0.0
-68.5077 -27.2426 -3.0 0.0
-68.5077 -27.2426 -2.0 0.0
-68.5077 -27.2426 -1.0 0.0
-68.5077 -27.2426 0.0 0.0
-68.5077 -27.2426 1.0 0.0
-68.5077 -27.2426 2.0 0.0
-68.5077 -27.2426 3.0 0.0
-68.5077 -27.2426 4.0 0.0
-68.5077 -27.2426 5.0 0.0
-68.5077 -27.2426 6.0 0.0
-68.5077 -27.2426 7.0 0.0
-68.5077 -27.2426 8.0 0.0
-68.5077 -27.2426 9.0 0.0
-68.5077 -27.2426 10.0 0.0
-68.5077 -27.2426 11.0 0.0
-68.5077 -27.2426 12.0 0.0
-68.5077 -27.2426 13.0 0.0
-68.5077 -27.2426 14.0 0.0
-68.5077 -27.2426 15.0 0.0
-68.5077 -27.2426 16.0 0.0
-68.5077 -27.2426 17.0 0.0
-68.5077 -27.2426 18.0 0.0
-68.5077 -27.2426 19.0 0.0
-68.5077 -27.2426 20.0 0.0
-68.5077 -27.2064 -4.0 0.0
-68.5077 -27.2064 -3.0 0.0
-68.5077 -27.2064 -2.0 0.0
-68.5077 -27.2064 -1.0 0.0
-68.5077 -27.2064 0.0 0.0
-68.5077 -27.2064 1.0 0.0
-68.5077 -27.2064 2.0 0.0
-68.5077 -27.2064 3.0 0.0
-68.5077 -27.2064 4.0 0.0
-68.5077 -27.2064 5.0 0.0
-68.5077 -27.2064 6.0 0.0
-68.5077 -27.2064 7.0 0.0
-68.5077 -27.2064 8.0 0.0
-68.5077 -27.2064 9.0 0.0
-68.5077 -27.2064 10.0 0.0
-68.5077 -27.2064 11.0 0.0
-68.5077 -27.2064 12.0 0.0
-68.5077 -27.2064 13.0 0.0
-68.5077 -27.2064 14.0 0.0
-68.5077 -27.2064 15.0 0.0
-68.5077 -27.2064 16.0 0.0
-68.5077 -27.2064 17.0 0.0
-68.5077 -27.2064 18.0 0.0
-68.5077 -27.2064 19.0 0.0
-68.5077 -27.2064 20.0 0.0
-68.5077 -27.1703 -4.0 0.0
-68.5077 -27.1703 -3.0 0.0
-68.5077 -27.1703 -2.0 0.0
-68.5077 -27.1703 -1.0 0.0
-68.5077 -27.1703 0.0 0.0
-68.5077 -27.1703 1.0 0.0
-68.5077 -27.1703 2.0 0.0
-68.5077 -27.1703 3.0 0.0
-68.5077 -27.1703 4.0 0.0
-68.5077 -27.1703 5.0 0.0
-68.5077 -27.1703 6.0 0.0
-68.5077 -27.1703 7.0 0.0
-68.5077 -27.1703 8.0 0.0
-68.5077 -27.1703 9.0 0.0
-68.5077 -27.1703 10.0 0.0
-68.5077 -27.1703 11.0 0.0
-68.5077 -27.1703 12.0 0.0
-68.5077 -27.1703 13.0 0.0
-68.5077 -27.1703 14.0 0.0
-68.5077 -27.1703 15.0 0.0
-68.5077 -27.1703 16.0 0.0
-68.5077 -27.1703 17.0 0.0
-68.5077 -27.1703 18.0 0.0
-68.5077 -27.1703 19.0 0.0
-68.5077 -27.1703 20.0 0.0
-68.5077 -27.1341 -4.0 0.0
-68.5077 -27.1341 -3.0 0.0
-68.5077 -27.1341 -2.0 0.0
-68.5077 -27.1341 -1.0 0.0
-68.5077 -27.1341 0.0 0.0
-68.5077 -27.1341 1.0 0.0
-68.5077 -27.1341 2.0 0.0
-68.5077 -27.1341 3.0 0.0
-68.5077 -27.1341 4.0 0.0
-68.5077 -27.1341 5.0 0.0
-68.5077 -27.1341 6.0 0.0
-68.5077 -27.1341 7.0 0.0
-68.5077 -27.1341 8.0 0.0
-68.5077 -27.1341 9.0 0.0
-68.5077 -27.1341 10.0 0.0
-68.5077 -27.1341 11.0 0.0
-68.5077 -27.1341 12.0 0.0
-68.5077 -27.1341 13.0 0.0
-68.5077 -27.1341 14.0 0.0
-68.5077 -27.1341 15.0 0.0
-68.5077 -27.1341 16.0 0.0
-68.5077 -27.1341 17.0 0.0
-68.5077 -27.1341 18.0 0.0
-68.5077 -27.1341 19.0 0.0
-68.5077 -27.1341 20.0 0.0
-68.5077 -27.0979 -4.0 0.0
-68.5077 -27.0979 -3.0 0.0
-68.5077 -27.0979 -2.0 0.0
-68.5077 -27.0979 -1.0 0.0
-68.5077 -27.0979 0.0 0.0
-68.5077 -27.0979 1.0 0.0
-68.5077 -27.0979 2.0 0.0
-68.5077 -27.0979 3.0 0.0
-68.5077 -27.0979 4.0 0.0
-68.5077 -27.0979 5.0 0.0
-68.5077 -27.0979 6.0 0.0
-68.5077 -27.0979 7.0 0.0
-68.5077 -27.0979 8.0 0.0
-68.5077 -27.0979 9.0 0.0
-68.5077 -27.0979 10.0 0.0
-68.5077 -27.0979 11.0 0.0
-68.5077 -27.0979 12.0 0.0
-68.5077 -27.0979 13.0 0.0
-68.5077 -27.0979 14.0 0.0
-68.5077 -27.0979 15.0 0.0
-68.5077 -27.0979 16.0 0.0
-68.5077 -27.0979 17.0 0.0
-68.5077 -27.0979 18.0 0.0
-68.5077 -27.0979 19.0 0.0
-68.5077 -27.0979 20.0 0.0
-68.5077 -27.0617 -4.0 0.0
-68.5077 -27.0617 -3.0 0.0
-68.5077 -27.0617 -2.0 0.0
-68.5077 -27.0617 -1.0 0.0
-68.5077 -27.0617 0.0 0.0
-68.5077 -27.0617 1.0 0.0
-68.5077 -27.0617 2.0 0.0
-68.5077 -27.0617 3.0 0.0
-68.5077 -27.0617 4.0 0.0
-68.5077 -27.0617 5.0 0.0
-68.5077 -27.0617 6.0 0.0
-68.5077 -27.0617 7.0 0.0
-68.5077 -27.0617 8.0 0.0
-68.5077 -27.0617 9.0 0.0
-68.5077 -27.0617 10.0 0.0
-68.5077 -27.0617 11.0 0.0
-68.5077 -27.0617 12.0 0.0
-68.5077 -27.0617 13.0 0.0
-68.5077 -27.0617 14.0 0.0
-68.5077 -27.0617 15.0 0.0
-68.5077 -27.0617 16.0 0.0
-68.5077 -27.0617 17.0 0.0
-68.5077 -27.0617 18.0 0.0
-68.5077 -27.0617 19.0 0.0
-68.5077 -27.0617 20.0 0.0
-68.5077 -27.0256 -4.0 0.0
-68.5077 -27.0256 -3.0 0.0
-68.5077 -27.0256 -2.0 0.0
-68.5077 -27.0256 -1.0 0.0
-68.5077 -27.0256 0.0 0.0
-68.5077 -27.0256 1.0 0.0
-68.5077 -27.0256 2.0 0.0
-68.5077 -27.0256 3.0 0.0
-68.5077 -27.0256 4.0 0.0
-68.5077 -27.0256 5.0 0.0
-68.5077 -27.0256 6.0 0.0
-68.5077 -27.0256 7.0 0.0
-68.5077 -27.0256 8.0 0.0
-68.5077 -27.0256 9.0 0.0
-68.5077 -27.0256 10.0 0.0
-68.5077 -27.0256 11.0 0.0
-68.5077 -27.0256 12.0 0.0
-68.5077 -27.0256 13.0 0.0
-68.5077 -27.0256 14.0 0.0
-68.5077 -27.0256 15.0 0.0
-68.5077 -27.0256 16.0 0.0
-68.5077 -27.0256 17.0 0.0
-68.5077 -27.0256 18.0 0.0
-68.5077 -27.0256 19.0 0.0
-68.5077 -27.0256 20.0 0.0
-68.5077 -26.9894 -4.0 0.0
-68.5077 -26.9894 -3.0 0.0
-68.5077 -26.9894 -2.0 0.0
-68.5077 -26.9894 -1.0 0.0
-68.5077 -26.9894 0.0 0.0
-68.5077 -26.9894 1.0 0.0
-68.5077 -26.9894 2.0 0.0
-68.5077 -26.9894 3.0 0.0
-68.5077 -26.9894 4.0 0.0
-68.5077 -26.9894 5.0 0.0
-68.5077 -26.9894 6.0 0.0
-68.5077 -26.9894 7.0 0.0
-68.5077 -26.9894 8.0 0.0
-68.5077 -26.9894 9.0 0.0
-68.5077 -26.9894 10.0 0.0
-68.5077 -26.9894 11.0 0.0
-68.5077 -26.9894 12.0 0.0
-68.5077 -26.9894 13.0 0.0
-68.5077 -26.9894 14.0 0.0
-68.5077 -26.9894 15.0 0.0
-68.5077 -26.9894 16.0 0.0
