         558  0.39184952               1           8          16
         558  0.62413025               2           8          16
         565  3.85284424E-03           1          10          16
         565  3.09352875E-02           2          10          16
         575 -0.19379807               2           9          16
         583  8.66498947E-02           1           7          16
         595 -0.67753983               2           4          16
         604  0.17007637               1           6          16
         604  8.99524689E-02           2           6          16
         680  6.34684563E-02           1           2          16
          61  6.34684563E-02           1           2          16
         672  0.28767681               2           2          16
          61  0.28767681               2           2          16
         632  7.60641098E-02           1           2          17
          52  7.60641098E-02           1           2          17
         588  2.31199265E-02           1          10          17
         599 -0.14764977               1           7          17
         599 -0.20065308               2           7          17
         609 -6.30140305E-02           1           6          17
         617  7.36246109E-02           1           8          17
         617  0.28470230               2           8          17
         630  4.51908112E-02           1          11          17
         635 -1.30567551E-02           1           1          17
         618  2.06642151E-02           1           8          18
         615  8.31985474E-03           1           5          18
         609 -1.68037415E-03           1           7          18
         617 -2.65541077E-02           1           4          18
         602 -5.77926636E-03           1          10          18
         618  4.71305847E-03           1          11          18
         535 -0.12698889               1           6          19
         535 -0.50429153               2           6          19
         541  0.14941931               1          11          19
         541  1.97820663E-02           2          11          19
         544  7.48827457E-02           1           7          19
         545  3.82471085E-03           1           4          19
         545 -0.19194889               2           4          19
         548  0.26590300               1           8          19
         548  0.27732992               2           8          19
         578  9.17682648E-02           2           2          19
          35  9.17682648E-02           2           2          19
         558  9.51447487E-02           1           9          19
         574 -6.34365082E-02           1          10          19
         574 -0.20032406               2          10          19
         574  9.13252831E-02           1          15          19
         574 -5.75571060E-02           2          15          19
         583 -0.23435402               1          13          19
         583 -0.94629192               2          13          19
         596 -0.34244347               2           1          19
         535  4.09245491E-02           1          13          20
         535  0.22739983               2          13          20
         557 -5.35402298E-02           1           4          20
         557 -0.20496845               2           4          20
         568  3.22475433E-02           1           9          20
         568  2.72293091E-02           2           9          20
         572 -0.29740334               1          11          20
         572 -0.37252808               2          11          20
         589  1.14688873E-02           1          12          20
         589 -0.12720299               2          12          20
         605 -0.37059402               1           6          20
         605 -0.52710533               2           6          20
         587  0.14753914               1           5          20
         625  0.25387764               1          15          20
         625  0.38257408               2          15          20
         628 -7.30495453E-02           1           7          20
         628 -1.88064575E-02           2           7          20
         635  0.16024208               1           8          20
         635  0.42997169               2           8          20
         744 -0.63752174               1           2          20
          75 -0.63752174               1           2          20
         716 -0.43305779               2           2          20
          75 -0.43305779               2           2          20
         661  0.47366142               1           1          20
         661  0.49766731               2           1          20
         714  4.04357910E-03           1           2          21
          51  4.04357910E-03           1           2          21
         593 -3.73172760E-03           1          10          21
         593 -1.34086609E-02           2          10          21
         596  4.87594604E-02           2           7          21
         602 -7.27491379E-02           1           6          21
         620 -8.80050659E-03           1           8          21
         634  1.39226913E-02           1           1          21
         565 -3.08036804E-03           1          13          22
         606 -8.43486786E-02           1           9          22
         606  0.16102982               1           4          22
         608  4.88758087E-02           1          12          22
         634 -9.40322876E-04           1          15          22
         632 -0.14753151               1          11          22
         669  0.24450684               1           8          22
         667  6.96697235E-02           1           6          22
         673 -0.32165909               1           7          22
         680 -9.19342041E-03           1           1          22
         828  0.25631142               1           2          22
          75  0.25631142               1           2          22
         701 -0.23598099               1          10          22
         621 -3.32794189E-02           1          13          23
         663  0.18548489               1           4          23
         668 -4.76779938E-02           1           9          23
         670  6.07299805E-03           1          12          23
         653  1.95732117E-02           1           5          23
         666 -0.15330410               1          11          23
         689  1.67560577E-03           1          15          23
         694  6.75926208E-02           1           6          23
         701  0.32243919               1           8          23
         703 -0.58467293               1           7          23
         836  0.18852806               1           2          23
          75  0.18852806               1           2          23
         715 -4.03900146E-02           1           1          23
         725  8.24546814E-03           1          10          23
         576  0.34830070               1           8          24
         576  0.22592354               2           8          24
         586  0.21944618               1           7          24
         586  7.42378235E-02           2           7          24
         592  0.19848013               1           6          24
         592  2.59037018E-02           2           6          24
         585  0.22177267               1          15          24
         585  0.14887619               2          15          24
         582 -0.26111078               2           9          24
         633  0.31733131               2           2          24
          55  0.31733131               2           2          24
         606 -1.07278824E-02           1           1          24
         606 -0.41348839               2           1          24
         589 -1.71165466E-02           1          11          24
         590 -0.21295929               1           4          24
         612  4.49295044E-02           2           5          24
         631 -0.49564457               1          13          24
         614  1.06353760E-02           1          13          25
         638  9.09042358E-02           1           4          25
         632  0.10831642               1          11          25
         654  2.52628326E-02           1           6          25
         667 -0.17566299               1          12          25
         667 -0.10082817               1           7          25
         670  3.77693176E-02           1           8          25
         672 -3.99093628E-02           1          15          25
         765  1.58824921E-02           1           2          25
          46  1.58824921E-02           1           2          25
         660  0.11109161               1           5          25
         670 -4.14810181E-02           1          10          25
         680 -2.73551941E-02           1           1          25
         618  3.28655243E-02           1          13          26
         662 -0.11008835               1          11          26
         691  6.83116913E-03           1          12          26
         686  0.13488579               1           6          26
         689  1.19495392E-03           1           5          26
         702  0.15358257               1          15          26
         702 -0.54173279               1           7          26
         821  0.77848816               1           2          26
          62  0.77848816               1           2          26
         725 -7.01618195E-02           1          10          26
         739 -0.18748093               1           1          26
         636 -0.15104389               1          13          27
         667  0.15069103               1           4          27
         647  6.10980988E-02           1           5          27
         677 -1.30844116E-02           1          12          27
         675 -3.89289856E-03           1          11          27
         694 -8.92372131E-02           1          15          27
         697  0.13754082               1           6          27
         712 -0.23659134               1           7          27
         715 -2.67124176E-02           1           1          27
         865  0.31034660               1           2          27
          79  0.31034660               1           2          27
         727 -6.83822632E-02           1          10          27
         587  0.20962501               1           8          28
         587  0.10037088               2           8          28
         588  0.13025355               1           9          28
         588 -6.35409355E-02           2           9          28
         590  2.15458870E-02           1          12          28
         590 -0.14327002               2          12          28
         589  0.14428186               1           7          28
         589 -2.10452080E-02           2           7          28
         592  0.14578342               1          15          28
         592  4.48327065E-02           2          15          28
         600 -0.12908649               1           4          28
         600 -0.55983686               2           4          28
         596  0.15941763               1           6          28
         596  2.85673141E-03           1          11          28
         596 -0.26619625               2          11          28
         604 -7.30900764E-02           1          10          28
         604 -0.19596863               2          10          28
         613 -0.23695421               1           1          28
         613 -0.67856979               2           1          28
         662  0.22152567               1           2          28
          50  0.22152567               1           2          28
         665  0.46374321               2           2          28
          50  0.46374321               2           2          28
         622  4.00896072E-02           1           5          28
         622 -0.20977211               2           5          28
         639 -0.49674034               1          13          28
         585  0.28121114               1           8          29
         585  0.13741589               2           8          29
         592  0.12918377               1          12          29
         592 -3.16963196E-02           2          12          29
         591  0.13878489               1           7          29
         591 -7.98635483E-02           2           7          29
         600 -0.16095352               1           4          29
         600 -0.51557302               2           4          29
         592  0.21316957               1          15          29
         592  0.17187119               2          15          29
         597  0.13571930               1           6          29
         596 -1.70545578E-02           1          11          29
         604  5.78022003E-03           1          10          29
         604  1.72996521E-03           2          10          29
         616 -0.13357830               1           1          29
         616 -0.60248470               2           1          29
         665  0.41449070               2           2          29
          49  0.41449070               2           2          29
         640 -0.46391392               1          13          29
         668 -8.59546661E-03           1          13          30
         681 -5.95417023E-02           1           4          30
         676  0.16139507               1          12          30
         696 -9.46340561E-02           1          15          30
         708  7.39669800E-03           1           7          30
         716 -6.47354126E-03           1           1          30
         627 -1.98030472E-02           1          13          31
         673 -0.16510010               1           9          31
         653  0.35019302               1           5          31
         690  2.51197815E-02           1           4          31
         680 -8.28628540E-02           1          12          31
         711 -0.13963318               1          15          31
         707 -0.22490692               1          11          31
         737  2.82287598E-04           1           6          31
         740  0.19202614               1           8          31
         745  0.12073708               1           7          31
         776 -9.76886749E-02           1           1          31
         937  0.38299942               1           2          31
          80  0.38299942               1           2          31
         780 -0.19185638               1          10          31
         694 -2.19440460E-03           1           9          32
         706  1.18637085E-02           1           4          32
         705  8.32777023E-02           1           7          32
         715 -1.70278549E-02           1          11          32
         707  4.65230942E-02           1           6          32
         720  1.01480484E-02           1           5          32
         705  4.23297882E-02           1           1          32
         709 -0.19572544               1          10          32
         755  2.50415802E-02           1           4          33
         791  5.78784943E-02           1           9          33
         799 -0.17300987               1          11          33
         829 -0.13991928               1          12          33
         798  5.85365295E-03           1           5          33
         838 -2.44140625E-02           1           6          33
         841  7.53974915E-03           1          15          33
         862 -0.19819832               1           7          33
        1013  0.87356758               1           2          33
          52  0.87356758               1           2          33
         874 -0.10507393               1           1          33
         884  6.80961609E-02           1          10          33
         760 -9.50050354E-03           1           5          34
         805 -9.85231400E-02           1          12          34
         826  1.94358826E-03           1           9          34
         826  0.49585533               1          15          34
         852 -5.78184128E-02           1           4          34
         837 -2.89640427E-02           1          13          34
         833 -0.68515778               1           1          34
         878  0.14949989               1           8          34
         888  0.36410522               1          11          34
         897 -6.01177216E-02           1           7          34
         908 -0.15251732               1           6          34
         905 -0.31766510               1          10          34
        1066   1.0256119               1           2          34
         106   1.0256119               1           2          34
         842  1.68991089E-03           1           1          35
         862  0.16222191               1          15          35
         872 -9.62448120E-03           1           5          35
         882 -5.07297516E-02           1          12          35
         902  4.74929810E-03           1           8          35
         898  3.05175781E-04           1          10          35
         903  1.26991272E-02           1           9          35
         916 -6.81324005E-02           1           7          35
         925  1.31187439E-02           1           4          35
         928  9.19876099E-02           1           6          35
        1057 -0.25114632               1           2          35
          56 -0.25114632               1           2          35
         918  6.30302429E-02           1          11          35
         855 -3.47309113E-02           1          12          36
         866 -0.10964203               1           9          36
         861  0.22337151               1          15          36
         865 -6.21318817E-02           1           4          36
         884  4.73957062E-02           1           8          36
         894  9.40322876E-03           1           7          36
         872 -1.32942200E-03           1           1          36
         888  0.21376610               1           6          36
         871 -0.21513176               1          10          36
         884 -1.41677856E-02           1          13          36
        1001 -4.45156097E-02           1           2          36
          61 -4.45156097E-02           1           2          36
         816 -0.11621666               1          11          37
         815 -1.90401077E-02           1           4          37
         837  2.61974335E-03           1           6          37
         833  0.31753731               1           9          37
         869 -8.52584839E-04           1           7          37
         938  0.43022728               1           2          37
          26  0.43022728               1           2          37
         870  0.11885071               1           8          37
         871 -5.93605042E-02           1          15          37
         894 -0.12223244               1          10          37
         910 -0.31631088               1           1          37
         788  0.15219879               1           8          38
         788 -3.57980728E-02           2           8          38
         794  0.12115026               1          12          38
         794  3.02720070E-02           2          12          38
         793  5.72743416E-02           1           7          38
         793 -0.17187262               2           7          38
         801  1.04436874E-02           1           4          38
         801 -0.26403809               2           4          38
         795  8.69159698E-02           1          15          38
         799  0.15554094               1           6          38
         803  8.62760544E-02           1          11          38
         815 -0.36679220               1           1          38
         837 -0.41701698               1          13          38
         877 -0.12976837               1          12          39
         864  0.15462112               1          15          39
         858 -3.21960449E-03           1           1          39
         904  6.70719147E-02           1           8          39
         914 -5.38825989E-03           1           7          39
         895 -2.46047974E-03           1          13          39
         919  7.72743225E-02           1          11          39
         934 -0.16853523               1           6          39
         914 -1.02806091E-03           1          10          39
         876  0.12396049               1           4          40
         868 -8.97846222E-02           1          11          40
         883  0.28449821               1           6          40
         824 -7.65819550E-02           1          13          40
         904 -0.23727989               1           7          40
         898  8.07762146E-03           1          12          40
        1006  0.27072525               1           2          40
          39  0.27072525               1           2          40
         922 -6.72645569E-02           1          15          40
         922 -9.71412659E-03           1          10          40
         884  0.22523499               1           5          40
         937 -0.21690369               1           1          40
         809 -1.77593231E-02           1           5          41
         872  0.24404907               1          15          41
         892 -3.62586975E-03           1          12          41
         902  3.46946716E-03           1           9          41
         846  6.96372986E-03           1           1          41
         925  2.57854462E-02           1           8          41
         906 -0.24483490               1           4          41
         958 -6.06155396E-02           1           7          41
         930 -0.27838516               1          10          41
         951 -3.16314697E-02           1           6          41
         938  0.33532143               1          11          41
