  Mon Oct 23 13:29:17 2023 for program Focmec
 Event 8703270729 4 UW errors max
 Input from a file puna_200810020116_p.inp
 200810020116
 Including emergent polarity picks
 Polarities/Errors:  P 034/00  SV 000/00  SH 000/00
 There are no amplitude ratio data
 The minimum, increment and maximum B axis trend:     0.00    5.00  355.00
 The limits for the B axis plunge:     0.00    5.00   90.00
 The limits for Angle:     0.00    5.00  175.00
    Dip   Strike   Rake    Pol: P     SV    SH
   45.22  100.59   -4.98       0.00  0.00  0.00
   46.92   93.95  -14.51       0.00  0.00  0.00
   45.86  100.70   -9.85       0.00  0.00  0.00
   45.22  107.65   -4.98       0.00  0.00  0.00
   50.14   88.36  -22.91       0.00  0.00  0.00
   48.36   94.53  -18.88       0.00  0.00  0.00
   46.92  101.01  -14.51       0.00  0.00  0.00
   52.24   89.59  -26.57       0.00  0.00  0.00
   50.14   95.42  -22.91       0.00  0.00  0.00
   57.20   86.00  -32.73       0.00  0.00  0.00
   54.60   91.16  -29.84       0.00  0.00  0.00
   60.00   88.21  -35.26       0.00  0.00  0.00
   66.07   86.34  -39.32       0.00  0.00  0.00
   62.97   90.68  -37.45       0.00  0.00  0.00
   69.30   89.27  -40.89       0.00  0.00  0.00
   76.00   88.55  -43.22       0.00  0.00  0.00
   72.61   92.37  -42.19       0.00  0.00  0.00
   79.45   91.91  -44.01       0.00  0.00  0.00
   76.00   95.61  -43.22       0.00  0.00  0.00
   82.95   95.34  -44.56       0.00  0.00  0.00
   79.45   98.96  -44.01       0.00  0.00  0.00
   86.47   98.83  -44.89       0.00  0.00  0.00
   82.95  102.40  -44.56       0.00  0.00  0.00
   90.00  282.35   45.00       0.00  0.00  0.00
   86.47  105.89  -44.89       0.00  0.00  0.00
   86.47  285.87   44.89       0.00  0.00  0.00
   90.00  289.41   45.00       0.00  0.00  0.00
   82.95  289.36   44.56       0.00  0.00  0.00
   50.00  285.65   -0.00       0.00  0.00  0.00
   50.73  280.52   -8.29       0.00  0.00  0.00
   50.18  286.96   -4.18       0.00  0.00  0.00
   52.84  275.89  -16.01       0.00  0.00  0.00
   51.62  282.03  -12.25       0.00  0.00  0.00
   56.17  272.13  -22.76       0.00  0.00  0.00
   54.37  277.80  -19.53       0.00  0.00  0.00
   60.50  269.35  -28.34       0.00  0.00  0.00
   58.23  274.53  -25.70       0.00  0.00  0.00
   62.97  272.24  -30.68       0.00  0.00  0.00
   60.50  277.18  -28.34       0.00  0.00  0.00
   68.37  270.82  -34.50       0.00  0.00  0.00
   65.60  275.34  -32.73       0.00  0.00  0.00
   71.25  274.29  -36.01       0.00  0.00  0.00
   68.37  278.64  -34.50       0.00  0.00  0.00
   74.24  277.92  -37.25       0.00  0.00  0.00
   80.42  277.69  -39.03       0.00  0.00  0.00
   77.30  281.67  -38.26       0.00  0.00  0.00
   83.59  281.61  -39.57       0.00  0.00  0.00
   80.42  285.51  -39.03       0.00  0.00  0.00
   86.79  285.57  -39.89       0.00  0.00  0.00
   90.00  109.57   40.00       0.00  0.00  0.00
   83.59  109.70   39.57       0.00  0.00  0.00
   50.73  110.79    8.29       0.00  0.00  0.00
   50.00  105.65   -0.00       0.00  0.00  0.00
   50.18  112.17    4.18       0.00  0.00  0.00
   50.73  100.52   -8.29       0.00  0.00  0.00
   50.18  106.96   -4.18       0.00  0.00  0.00
   52.84   95.89  -16.01       0.00  0.00  0.00
   51.62  102.03  -12.25       0.00  0.00  0.00
   56.17   92.13  -22.76       0.00  0.00  0.00
   54.37   97.80  -19.53       0.00  0.00  0.00
   60.50   89.35  -28.34       0.00  0.00  0.00
   58.23   94.53  -25.70       0.00  0.00  0.00
   65.60   87.52  -32.73       0.00  0.00  0.00
   62.97   92.24  -30.68       0.00  0.00  0.00
   68.37   90.82  -34.50       0.00  0.00  0.00
   65.60   95.34  -32.73       0.00  0.00  0.00
   74.24   90.09  -37.25       0.00  0.00  0.00
   71.25   94.29  -36.01       0.00  0.00  0.00
   77.30   93.84  -38.26       0.00  0.00  0.00
   74.24   97.92  -37.25       0.00  0.00  0.00
   80.42   97.69  -39.03       0.00  0.00  0.00
   77.30  101.67  -38.26       0.00  0.00  0.00
   83.59  101.61  -39.57       0.00  0.00  0.00
   90.00  281.74   40.00       0.00  0.00  0.00
   86.79  105.57  -39.89       0.00  0.00  0.00
   86.79  285.73   39.89       0.00  0.00  0.00
   90.00  289.57   40.00       0.00  0.00  0.00
   83.59  289.70   39.57       0.00  0.00  0.00
   56.36  288.11   10.27       0.00  0.00  0.00
   55.15  284.88    3.49       0.00  0.00  0.00
   55.00  287.56   -0.00       0.00  0.00  0.00
   55.15  281.46   -3.49       0.00  0.00  0.00
   56.36  278.23  -10.27       0.00  0.00  0.00
   55.61  284.19   -6.93       0.00  0.00  0.00
   58.68  275.47  -16.48       0.00  0.00  0.00
   57.39  281.17  -13.47       0.00  0.00  0.00
   61.98  273.38  -21.88       0.00  0.00  0.00
   60.22  278.73  -19.30       0.00  0.00  0.00
   63.94  276.99  -24.23       0.00  0.00  0.00
   61.98  282.16  -21.88       0.00  0.00  0.00
   68.37  275.97  -28.21       0.00  0.00  0.00
   66.07  280.79  -26.34       0.00  0.00  0.00
   73.33  275.56  -31.23       0.00  0.00  0.00
   70.79  280.08  -29.84       0.00  0.00  0.00
   75.97  279.93  -32.40       0.00  0.00  0.00
   81.46  280.18  -34.07       0.00  0.00  0.00
   78.69  284.41  -33.34       0.00  0.00  0.00
   84.28  284.80  -34.59       0.00  0.00  0.00
   90.00  105.37   35.00       0.00  0.00  0.00
   87.13  289.47  -34.90       0.00  0.00  0.00
   87.13  110.05   34.90       0.00  0.00  0.00
   55.00  103.17   -0.00       0.00  0.00  0.00
   55.15  109.27    3.49       0.00  0.00  0.00
   55.00  111.95   -0.00       0.00  0.00  0.00
   55.61   99.80   -6.93       0.00  0.00  0.00
   55.15  105.85   -3.49       0.00  0.00  0.00
   57.39   96.77  -13.47       0.00  0.00  0.00
   56.36  102.62  -10.27       0.00  0.00  0.00
   60.22   94.34  -19.30       0.00  0.00  0.00
   58.68   99.86  -16.48       0.00  0.00  0.00
   63.94   92.60  -24.23       0.00  0.00  0.00
   61.98   97.77  -21.88       0.00  0.00  0.00
   68.37   91.58  -28.21       0.00  0.00  0.00
   66.07   96.40  -26.34       0.00  0.00  0.00
   70.79   95.69  -29.84       0.00  0.00  0.00
   68.37  100.36  -28.21       0.00  0.00  0.00
   75.97   95.54  -32.40       0.00  0.00  0.00
   73.33   99.95  -31.23       0.00  0.00  0.00
   81.46   95.79  -34.07       0.00  0.00  0.00
   78.69  100.02  -33.34       0.00  0.00  0.00
   84.28  100.41  -34.59       0.00  0.00  0.00
   81.46  104.57  -34.07       0.00  0.00  0.00
   87.13  105.07  -34.90       0.00  0.00  0.00
   87.13  285.66   34.90       0.00  0.00  0.00
   90.00  289.76   35.00       0.00  0.00  0.00
   61.12  287.19    8.50       0.00  0.00  0.00
   60.13  285.77    2.88       0.00  0.00  0.00
   60.13  284.23   -2.88       0.00  0.00  0.00
   61.12  282.81   -8.50       0.00  0.00  0.00
   60.50  288.49   -5.73       0.00  0.00  0.00
   64.34  276.31  -16.10       0.00  0.00  0.00
   63.05  281.70  -13.71       0.00  0.00  0.00
   61.98  287.20  -11.17       0.00  0.00  0.00
   67.48  275.90  -20.36       0.00  0.00  0.00
   65.82  281.04  -18.32       0.00  0.00  0.00
   71.25  276.01  -23.86       0.00  0.00  0.00
   69.30  280.89  -22.21       0.00  0.00  0.00
   75.52  276.57  -26.57       0.00  0.00  0.00
   73.33  281.23  -25.31       0.00  0.00  0.00
   77.80  281.99  -27.62       0.00  0.00  0.00
   82.56  283.06  -29.15       0.00  0.00  0.00
   80.15  287.50  -28.48       0.00  0.00  0.00
   87.50  284.33  -29.91       0.00  0.00  0.00
   85.02  288.68  -29.62       0.00  0.00  0.00
   87.50  105.67   29.91       0.00  0.00  0.00
   90.00  110.00   30.00       0.00  0.00  0.00
   61.12  107.19    8.50       0.00  0.00  0.00
   60.13  105.77    2.88       0.00  0.00  0.00
   60.50  111.51    5.73       0.00  0.00  0.00
   60.00  110.00   -0.00       0.00  0.00  0.00
   60.13  104.23   -2.88       0.00  0.00  0.00
   61.98   97.20  -11.17       0.00  0.00  0.00
   61.12  102.81   -8.50       0.00  0.00  0.00
   60.50  108.49   -5.73       0.00  0.00  0.00
   64.34   96.31  -16.10       0.00  0.00  0.00
   63.05  101.70  -13.71       0.00  0.00  0.00
   67.48   95.90  -20.36       0.00  0.00  0.00
   65.82  101.04  -18.32       0.00  0.00  0.00
   71.25   96.01  -23.86       0.00  0.00  0.00
   69.30  100.89  -22.21       0.00  0.00  0.00
   75.52   96.57  -26.57       0.00  0.00  0.00
   73.33  101.23  -25.31       0.00  0.00  0.00
   80.15   97.50  -28.48       0.00  0.00  0.00
   77.80  101.99  -27.62       0.00  0.00  0.00
   85.02   98.68  -29.62       0.00  0.00  0.00
   82.56  103.06  -29.15       0.00  0.00  0.00
   87.50  104.33  -29.91       0.00  0.00  0.00
   85.02  108.68  -29.62       0.00  0.00  0.00
   87.50  285.67   29.91       0.00  0.00  0.00
   90.00  290.00   30.00       0.00  0.00  0.00
   82.56  286.94   29.15       0.00  0.00  0.00
   77.80  288.01   27.62       0.00  0.00  0.00
   65.91  286.47    6.88       0.00  0.00  0.00
   65.10  287.51    2.33       0.00  0.00  0.00
   65.41  282.99   -4.63       0.00  0.00  0.00
   65.10  288.49   -2.33       0.00  0.00  0.00
   67.48  278.77  -11.15       0.00  0.00  0.00
   66.60  284.12   -9.06       0.00  0.00  0.00
   69.75  280.31  -14.97       0.00  0.00  0.00
   68.53  285.50  -13.12       0.00  0.00  0.00
   72.61  282.19  -18.25       0.00  0.00  0.00
   71.11  287.21  -16.69       0.00  0.00  0.00
   77.80  279.62  -21.99       0.00  0.00  0.00
   75.97  284.40  -20.91       0.00  0.00  0.00
   81.69  282.26  -23.66       0.00  0.00  0.00
   79.71  286.91  -22.91       0.00  0.00  0.00
   85.79  285.08  -24.67       0.00  0.00  0.00
   83.72  289.65  -24.25       0.00  0.00  0.00
   90.00  108.00   25.00       0.00  0.00  0.00
   83.72  106.35   24.25       0.00  0.00  0.00
   79.71  109.09   22.91       0.00  0.00  0.00
   71.11  108.79   16.69       0.00  0.00  0.00
   68.53  110.50   13.12       0.00  0.00  0.00
   65.91  106.47    6.88       0.00  0.00  0.00
   65.10  107.51    2.33       0.00  0.00  0.00
   65.41  102.99   -4.63       0.00  0.00  0.00
   65.10  108.49   -2.33       0.00  0.00  0.00
   67.48   98.77  -11.15       0.00  0.00  0.00
   66.60  104.12   -9.06       0.00  0.00  0.00
   69.75  100.31  -14.97       0.00  0.00  0.00
   68.53  105.50  -13.12       0.00  0.00  0.00
   74.24   97.25  -19.66       0.00  0.00  0.00
   72.61  102.19  -18.25       0.00  0.00  0.00
   77.80   99.62  -21.99       0.00  0.00  0.00
   75.97  104.40  -20.91       0.00  0.00  0.00
   81.69  102.26  -23.66       0.00  0.00  0.00
   79.71  106.91  -22.91       0.00  0.00  0.00
   85.79  105.08  -24.67       0.00  0.00  0.00
   87.89  283.47   24.92       0.00  0.00  0.00
   90.00  288.00   25.00       0.00  0.00  0.00
   83.72  286.35   24.25       0.00  0.00  0.00
   79.71  289.09   22.91       0.00  0.00  0.00
   71.11  288.79   16.69       0.00  0.00  0.00
   70.71  285.92    5.38       0.00  0.00  0.00
   70.00  284.40   -0.00       0.00  0.00  0.00
   70.71  282.88   -5.38       0.00  0.00  0.00
   70.32  288.17   -3.62       0.00  0.00  0.00
   72.77  281.63  -10.31       0.00  0.00  0.00
   71.94  286.81   -8.74       0.00  0.00  0.00
   76.00  280.82  -14.43       0.00  0.00  0.00
   74.81  285.84  -13.17       0.00  0.00  0.00
   80.15  280.48  -17.50       0.00  0.00  0.00
   78.69  285.34  -16.60       0.00  0.00  0.00
   83.28  285.28  -18.88       0.00  0.00  0.00
   88.29  285.50  -19.93       0.00  0.00  0.00
   86.60  105.79   19.72       0.00  0.00  0.00
   81.69  105.94   18.26       0.00  0.00  0.00
   78.69  110.66   16.60       0.00  0.00  0.00
   74.81  110.16   13.17       0.00  0.00  0.00
   71.94  109.19    8.74       0.00  0.00  0.00
   70.32  107.83    3.62       0.00  0.00  0.00
   70.08  106.28   -1.82       0.00  0.00  0.00
   71.94   99.61   -8.74       0.00  0.00  0.00
   71.25  104.83   -7.10       0.00  0.00  0.00
   70.71  110.08   -5.38       0.00  0.00  0.00
   74.81   98.64  -13.17       0.00  0.00  0.00
   73.73  103.71  -11.79       0.00  0.00  0.00
   72.77  108.83  -10.31       0.00  0.00  0.00
   77.30  103.06  -15.58       0.00  0.00  0.00
   76.00  108.02  -14.43       0.00  0.00  0.00
   81.69  102.86  -18.26       0.00  0.00  0.00
   80.15  107.68  -17.50       0.00  0.00  0.00
   86.60  103.01  -19.72       0.00  0.00  0.00
   84.92  107.73  -19.37       0.00  0.00  0.00
   88.29  283.30   19.93       0.00  0.00  0.00
   90.00  288.00   20.00       0.00  0.00  0.00
   84.92  288.27   19.37       0.00  0.00  0.00
   80.15  288.32   17.50       0.00  0.00  0.00
   76.00  287.98   14.43       0.00  0.00  0.00
   72.77  287.17   10.31       0.00  0.00  0.00
   75.52  285.50    3.97       0.00  0.00  0.00
   75.00  288.95   -0.00       0.00  0.00  0.00
   75.06  283.77   -1.34       0.00  0.00  0.00
   76.43  282.13   -6.46       0.00  0.00  0.00
   75.92  287.25   -5.24       0.00  0.00  0.00
   78.56  285.86   -9.77       0.00  0.00  0.00
   82.56  284.94  -13.06       0.00  0.00  0.00
   87.42  284.40  -14.78       0.00  0.00  0.00
   86.16  289.25  -14.51       0.00  0.00  0.00
   87.42  104.02   14.78       0.00  0.00  0.00
   88.71  108.85   14.95       0.00  0.00  0.00
   83.72  108.38   13.65       0.00  0.00  0.00
   79.45  107.57   10.73       0.00  0.00  0.00
   76.43  106.30    6.46       0.00  0.00  0.00
   75.06  104.65    1.34       0.00  0.00  0.00
   75.23  109.82    2.66       0.00  0.00  0.00
   75.52  102.92   -3.97       0.00  0.00  0.00
   75.23  108.08   -2.66       0.00  0.00  0.00
   77.76  101.43   -8.74       0.00  0.00  0.00
   77.05  106.50   -7.63       0.00  0.00  0.00
   81.46  100.39  -12.38       0.00  0.00  0.00
   80.42  105.34  -11.60       0.00  0.00  0.00
   84.92  104.63  -14.13       0.00  0.00  0.00
   83.72  109.51  -13.65       0.00  0.00  0.00
   90.00  284.21   15.00       0.00  0.00  0.00
   88.71  109.04  -14.95       0.00  0.00  0.00
   84.92  283.79   14.13       0.00  0.00  0.00
   86.16  288.65   14.51       0.00  0.00  0.00
   81.46  288.03   12.38       0.00  0.00  0.00
   77.76  286.99    8.74       0.00  0.00  0.00
   80.34  285.22    2.61       0.00  0.00  0.00
   80.34  282.47   -2.61       0.00  0.00  0.00
   80.15  287.54   -1.75       0.00  0.00  0.00
   82.36  284.95   -6.47       0.00  0.00  0.00
   86.60  282.80   -9.41       0.00  0.00  0.00
   85.79  287.74   -9.08       0.00  0.00  0.00
   89.13  105.84    9.96       0.00  0.00  0.00
   84.28  103.87    8.22       0.00  0.00  0.00
   85.02  108.84    8.68       0.00  0.00  0.00
   81.35  106.54    5.04       0.00  0.00  0.00
   80.00  103.85   -0.00       0.00  0.00  0.00
   80.04  108.92    0.88       0.00  0.00  0.00
   80.95  106.20   -4.26       0.00  0.00  0.00
   84.28  103.82   -8.22       0.00  0.00  0.00
   83.59  108.80   -7.69       0.00  0.00  0.00
   88.27  106.77   -9.85       0.00  0.00  0.00
   86.60  284.90    9.41       0.00  0.00  0.00
   87.42  289.83    9.67       0.00  0.00  0.00
   82.95  287.75    7.11       0.00  0.00  0.00
   85.17  285.05    1.30       0.00  0.00  0.00
   86.47  284.89   -3.54       0.00  0.00  0.00
   86.17  289.89   -3.22       0.00  0.00  0.00
   88.71  105.05    4.83       0.00  0.00  0.00
   89.13  110.04    4.92       0.00  0.00  0.00
   85.17  105.05    1.30       0.00  0.00  0.00
   85.30  110.07    1.71       0.00  0.00  0.00
   86.47  104.89   -3.54       0.00  0.00  0.00
   86.17  109.89   -3.22       0.00  0.00  0.00
   88.71  285.05    4.83       0.00  0.00  0.00
   89.13  290.04    4.92       0.00  0.00  0.00
   90.00  285.00   -0.00       0.00  0.00  0.00
   90.00  290.00   -0.00       0.00  0.00  0.00
