  Fri Oct 20 12:41:13 2023 for program Focmec
 Event 8703270729 4 UW errors max
 Input from a file puna_200811070425_p.inp
 200811070425
 Including emergent polarity picks
 Polarities/Errors:  P 038/00  SV 000/00  SH 000/00
 There are no amplitude ratio data
 The minimum, increment and maximum B axis trend:     0.00    5.00  355.00
 The limits for the B axis plunge:     0.00    5.00   90.00
 The limits for Angle:     0.00    5.00  175.00
    Dip   Strike   Rake    Pol: P     SV    SH
   35.31  339.69    7.10       0.00  0.00  0.00
   35.31  322.34   -7.10       0.00  0.00  0.00
   36.22  320.03  -13.93       0.00  0.00  0.00
   73.73  142.98  -53.31       0.00  0.00  0.00
   77.76  146.03  -54.06       0.00  0.00  0.00
   46.03  345.23   26.73       0.00  0.00  0.00
   48.44  351.20   30.79       0.00  0.00  0.00
   42.27  338.45   17.14       0.00  0.00  0.00
   43.96  345.34   22.18       0.00  0.00  0.00
   46.03  351.78   26.73       0.00  0.00  0.00
   40.00  322.36   -0.00       0.00  0.00  0.00
   40.26  330.11    5.93       0.00  0.00  0.00
   41.03  337.70   11.69       0.00  0.00  0.00
   42.27  344.99   17.14       0.00  0.00  0.00
   43.96  351.88   22.18       0.00  0.00  0.00
   40.00  328.91   -0.00       0.00  0.00  0.00
   40.26  336.66    5.93       0.00  0.00  0.00
   40.26  321.16   -5.93       0.00  0.00  0.00
   41.03  320.11  -11.69       0.00  0.00  0.00
   40.26  327.70   -5.93       0.00  0.00  0.00
   74.81  157.01   48.24       0.00  0.00  0.00
   71.11  160.04   47.21       0.00  0.00  0.00
   67.48  162.91   45.90       0.00  0.00  0.00
   78.56  150.50  -49.02       0.00  0.00  0.00
   82.36  153.74  -49.57       0.00  0.00  0.00
   86.17  157.04  -49.89       0.00  0.00  0.00
   90.00  340.36   50.00       0.00  0.00  0.00
   86.17  343.69   49.89       0.00  0.00  0.00
   79.45  349.27   44.01       0.00  0.00  0.00
   72.61  348.81   42.19       0.00  0.00  0.00
   69.30  351.91   40.89       0.00  0.00  0.00
   62.97  350.49   37.45       0.00  0.00  0.00
   57.20  348.11   32.73       0.00  0.00  0.00
   60.00  352.97   35.26       0.00  0.00  0.00
   52.24  344.53   26.57       0.00  0.00  0.00
   54.60  350.01   29.84       0.00  0.00  0.00
   48.36  339.59   18.88       0.00  0.00  0.00
   50.14  345.76   22.91       0.00  0.00  0.00
   52.24  351.58   26.57       0.00  0.00  0.00
   45.22  326.46    4.98       0.00  0.00  0.00
   45.86  333.41    9.85       0.00  0.00  0.00
   46.92  340.17   14.51       0.00  0.00  0.00
   48.36  346.65   18.88       0.00  0.00  0.00
   45.00  326.47   -0.00       0.00  0.00  0.00
   45.22  333.52    4.98       0.00  0.00  0.00
   45.86  340.47    9.85       0.00  0.00  0.00
   45.22  319.42   -4.98       0.00  0.00  0.00
   45.86  319.53   -9.85       0.00  0.00  0.00
   45.22  326.48   -4.98       0.00  0.00  0.00
   46.92  319.83  -14.51       0.00  0.00  0.00
   86.47  317.66  -44.89       0.00  0.00  0.00
   90.00  141.18   45.00       0.00  0.00  0.00
   86.47  144.70   44.89       0.00  0.00  0.00
   82.95  148.19   44.56       0.00  0.00  0.00
   79.45  151.62   44.01       0.00  0.00  0.00
   76.00  154.98   43.22       0.00  0.00  0.00
   72.61  158.22   42.19       0.00  0.00  0.00
   66.07  157.19   39.32       0.00  0.00  0.00
   69.30  161.32   40.89       0.00  0.00  0.00
   62.97  159.91   37.45       0.00  0.00  0.00
   57.20  157.53   32.73       0.00  0.00  0.00
   76.00  145.02  -43.22       0.00  0.00  0.00
   79.45  148.38  -44.01       0.00  0.00  0.00
   82.95  151.81  -44.56       0.00  0.00  0.00
   86.47  155.30  -44.89       0.00  0.00  0.00
   90.00  338.82   45.00       0.00  0.00  0.00
   86.47  342.34   44.89       0.00  0.00  0.00
   82.95  345.83   44.56       0.00  0.00  0.00
   77.30  344.42   38.26       0.00  0.00  0.00
   80.42  348.40   39.03       0.00  0.00  0.00
   74.24  348.17   37.25       0.00  0.00  0.00
   68.37  347.44   34.50       0.00  0.00  0.00
   71.25  351.79   36.01       0.00  0.00  0.00
   62.97  346.02   30.68       0.00  0.00  0.00
   65.60  350.75   32.73       0.00  0.00  0.00
   58.23  343.73   25.70       0.00  0.00  0.00
   60.50  348.91   28.34       0.00  0.00  0.00
   52.84  334.54   16.01       0.00  0.00  0.00
   54.37  340.46   19.53       0.00  0.00  0.00
   56.17  346.13   22.76       0.00  0.00  0.00
   50.73  329.92    8.29       0.00  0.00  0.00
   51.62  336.24   12.25       0.00  0.00  0.00
   52.84  342.37   16.01       0.00  0.00  0.00
   50.00  324.78   -0.00       0.00  0.00  0.00
   50.18  331.30    4.18       0.00  0.00  0.00
   50.73  337.75    8.29       0.00  0.00  0.00
   50.18  318.27   -4.18       0.00  0.00  0.00
   50.00  332.61   -0.00       0.00  0.00  0.00
   50.73  319.65   -8.29       0.00  0.00  0.00
   50.18  326.09   -4.18       0.00  0.00  0.00
   51.62  321.16  -12.25       0.00  0.00  0.00
   54.37  316.93  -19.53       0.00  0.00  0.00
   80.42  316.82  -39.03       0.00  0.00  0.00
   86.79  316.88  -39.89       0.00  0.00  0.00
   90.00  140.87   40.00       0.00  0.00  0.00
   86.79  144.86   39.89       0.00  0.00  0.00
   83.59  148.83   39.57       0.00  0.00  0.00
   77.30  148.77   38.26       0.00  0.00  0.00
   80.42  152.75   39.03       0.00  0.00  0.00
   74.24  152.52   37.25       0.00  0.00  0.00
   71.25  156.14   36.01       0.00  0.00  0.00
   65.60  155.09   32.73       0.00  0.00  0.00
   68.37  159.62   34.50       0.00  0.00  0.00
   62.97  158.20   30.68       0.00  0.00  0.00
   65.60  162.92   32.73       0.00  0.00  0.00
   58.23  155.91   25.70       0.00  0.00  0.00
   56.17  158.31   22.76       0.00  0.00  0.00
   74.24  144.87  -37.25       0.00  0.00  0.00
   77.30  148.62  -38.26       0.00  0.00  0.00
   83.59  148.56  -39.57       0.00  0.00  0.00
   80.42  152.47  -39.03       0.00  0.00  0.00
   86.79  152.53  -39.89       0.00  0.00  0.00
   90.00  336.52   40.00       0.00  0.00  0.00
   86.79  340.51   39.89       0.00  0.00  0.00
   80.42  340.57   39.03       0.00  0.00  0.00
   83.59  344.48   39.57       0.00  0.00  0.00
   75.97  339.09   32.40       0.00  0.00  0.00
   78.69  343.40   33.34       0.00  0.00  0.00
   73.33  343.47   31.23       0.00  0.00  0.00
   75.97  347.87   32.40       0.00  0.00  0.00
   68.37  343.06   28.21       0.00  0.00  0.00
   70.79  347.72   29.84       0.00  0.00  0.00
   61.98  336.87   21.88       0.00  0.00  0.00
   63.94  342.03   24.23       0.00  0.00  0.00
   66.07  347.02   26.34       0.00  0.00  0.00
   58.68  334.77   16.48       0.00  0.00  0.00
   60.22  340.30   19.30       0.00  0.00  0.00
   61.98  345.65   21.88       0.00  0.00  0.00
   56.36  332.02   10.27       0.00  0.00  0.00
   57.39  337.86   13.47       0.00  0.00  0.00
   58.68  343.55   16.48       0.00  0.00  0.00
   55.00  322.68   -0.00       0.00  0.00  0.00
   55.15  328.78    3.49       0.00  0.00  0.00
   55.61  334.83    6.93       0.00  0.00  0.00
   55.00  331.46   -0.00       0.00  0.00  0.00
   55.61  319.32   -6.93       0.00  0.00  0.00
   55.15  325.37   -3.49       0.00  0.00  0.00
   57.39  316.29  -13.47       0.00  0.00  0.00
   56.36  322.13  -10.27       0.00  0.00  0.00
   55.61  328.10   -6.93       0.00  0.00  0.00
   58.68  319.37  -16.48       0.00  0.00  0.00
   61.98  317.28  -21.88       0.00  0.00  0.00
   66.07  315.91  -26.34       0.00  0.00  0.00
   78.69  319.53  -33.34       0.00  0.00  0.00
   84.28  319.93  -34.59       0.00  0.00  0.00
   90.00  140.49   35.00       0.00  0.00  0.00
   87.13  324.59  -34.90       0.00  0.00  0.00
   87.13  145.17   34.90       0.00  0.00  0.00
   81.46  145.67   34.07       0.00  0.00  0.00
   84.28  149.83   34.59       0.00  0.00  0.00
   78.69  150.23   33.34       0.00  0.00  0.00
   73.33  150.30   31.23       0.00  0.00  0.00
   75.97  154.70   32.40       0.00  0.00  0.00
   68.37  149.89   28.21       0.00  0.00  0.00
   70.79  154.55   29.84       0.00  0.00  0.00
   66.07  153.85   26.34       0.00  0.00  0.00
   68.37  158.67   28.21       0.00  0.00  0.00
   61.98  152.47   21.88       0.00  0.00  0.00
   63.94  157.64   24.23       0.00  0.00  0.00
   60.22  155.91   19.30       0.00  0.00  0.00
   58.68  159.16   16.48       0.00  0.00  0.00
   73.33  143.85  -31.23       0.00  0.00  0.00
   78.69  143.92  -33.34       0.00  0.00  0.00
   75.97  148.22  -32.40       0.00  0.00  0.00
   81.46  148.48  -34.07       0.00  0.00  0.00
   84.28  153.10  -34.59       0.00  0.00  0.00
   90.00  333.66   35.00       0.00  0.00  0.00
   87.13  157.76  -34.90       0.00  0.00  0.00
   87.13  338.34   34.90       0.00  0.00  0.00
   81.46  338.84   34.07       0.00  0.00  0.00
   84.28  343.00   34.59       0.00  0.00  0.00
   77.80  338.01   27.62       0.00  0.00  0.00
   80.15  342.50   28.48       0.00  0.00  0.00
   73.33  338.77   25.31       0.00  0.00  0.00
   75.52  343.43   26.57       0.00  0.00  0.00
   67.48  334.10   20.36       0.00  0.00  0.00
   69.30  339.11   22.21       0.00  0.00  0.00
   71.25  343.99   23.86       0.00  0.00  0.00
   64.34  333.69   16.10       0.00  0.00  0.00
   65.82  338.96   18.32       0.00  0.00  0.00
   67.48  344.10   20.36       0.00  0.00  0.00
   61.12  327.19    8.50       0.00  0.00  0.00
   61.98  332.80   11.17       0.00  0.00  0.00
   63.05  338.30   13.71       0.00  0.00  0.00
   60.13  325.77    2.88       0.00  0.00  0.00
   60.50  331.51    5.73       0.00  0.00  0.00
   61.12  337.19    8.50       0.00  0.00  0.00
   60.00  330.00   -0.00       0.00  0.00  0.00
   60.50  318.49   -5.73       0.00  0.00  0.00
   60.13  324.23   -2.88       0.00  0.00  0.00
   61.98  317.20  -11.17       0.00  0.00  0.00
   61.12  322.81   -8.50       0.00  0.00  0.00
   60.50  328.49   -5.73       0.00  0.00  0.00
   64.34  316.31  -16.10       0.00  0.00  0.00
   63.05  321.70  -13.71       0.00  0.00  0.00
   67.48  315.90  -20.36       0.00  0.00  0.00
   65.82  321.04  -18.32       0.00  0.00  0.00
   71.25  316.01  -23.86       0.00  0.00  0.00
   69.30  320.89  -22.21       0.00  0.00  0.00
   75.52  316.57  -26.57       0.00  0.00  0.00
   73.33  321.23  -25.31       0.00  0.00  0.00
   80.15  317.50  -28.48       0.00  0.00  0.00
   77.80  321.99  -27.62       0.00  0.00  0.00
   85.02  318.68  -29.62       0.00  0.00  0.00
   82.56  323.06  -29.15       0.00  0.00  0.00
   90.00  140.00   30.00       0.00  0.00  0.00
   87.50  324.33  -29.91       0.00  0.00  0.00
   85.02  141.32   29.62       0.00  0.00  0.00
   87.50  145.67   29.91       0.00  0.00  0.00
   82.56  146.94   29.15       0.00  0.00  0.00
   77.80  148.01   27.62       0.00  0.00  0.00
   80.15  152.50   28.48       0.00  0.00  0.00
   73.33  148.77   25.31       0.00  0.00  0.00
   75.52  153.43   26.57       0.00  0.00  0.00
   69.30  149.11   22.21       0.00  0.00  0.00
   71.25  153.99   23.86       0.00  0.00  0.00
   65.82  148.96   18.32       0.00  0.00  0.00
   67.48  154.10   20.36       0.00  0.00  0.00
   64.34  153.69   16.10       0.00  0.00  0.00
   61.98  152.80   11.17       0.00  0.00  0.00
   71.25  146.01  -23.86       0.00  0.00  0.00
   75.52  146.57  -26.57       0.00  0.00  0.00
   80.15  147.50  -28.48       0.00  0.00  0.00
   77.80  151.99  -27.62       0.00  0.00  0.00
   85.02  148.68  -29.62       0.00  0.00  0.00
   82.56  153.06  -29.15       0.00  0.00  0.00
   90.00  330.00   30.00       0.00  0.00  0.00
   87.50  154.33  -29.91       0.00  0.00  0.00
   87.50  335.67   29.91       0.00  0.00  0.00
   82.56  336.94   29.15       0.00  0.00  0.00
   85.02  341.32   29.62       0.00  0.00  0.00
   77.80  332.38   21.99       0.00  0.00  0.00
   79.71  337.09   22.91       0.00  0.00  0.00
   74.24  334.75   19.66       0.00  0.00  0.00
   75.97  339.60   20.91       0.00  0.00  0.00
   69.75  331.69   14.97       0.00  0.00  0.00
   71.11  336.79   16.69       0.00  0.00  0.00
   72.61  341.81   18.25       0.00  0.00  0.00
   66.60  327.88    9.06       0.00  0.00  0.00
   67.48  333.23   11.15       0.00  0.00  0.00
   68.53  338.50   13.12       0.00  0.00  0.00
   65.10  323.51    2.33       0.00  0.00  0.00
   65.41  329.01    4.63       0.00  0.00  0.00
   65.91  334.47    6.88       0.00  0.00  0.00
   65.00  330.00   -0.00       0.00  0.00  0.00
   65.41  318.99   -4.63       0.00  0.00  0.00
   65.10  324.49   -2.33       0.00  0.00  0.00
   66.60  320.12   -9.06       0.00  0.00  0.00
   65.91  325.53   -6.88       0.00  0.00  0.00
   69.75  316.31  -14.97       0.00  0.00  0.00
   68.53  321.50  -13.12       0.00  0.00  0.00
   67.48  326.77  -11.15       0.00  0.00  0.00
   72.61  318.19  -18.25       0.00  0.00  0.00
   71.11  323.21  -16.69       0.00  0.00  0.00
   77.80  315.62  -21.99       0.00  0.00  0.00
   75.97  320.40  -20.91       0.00  0.00  0.00
   81.69  318.26  -23.66       0.00  0.00  0.00
   79.71  322.91  -22.91       0.00  0.00  0.00
   85.79  321.08  -24.67       0.00  0.00  0.00
   83.72  325.65  -24.25       0.00  0.00  0.00
   87.89  139.47   24.92       0.00  0.00  0.00
   90.00  144.00   25.00       0.00  0.00  0.00
   83.72  142.35   24.25       0.00  0.00  0.00
   85.79  146.92   24.67       0.00  0.00  0.00
   79.71  145.09   22.91       0.00  0.00  0.00
   81.69  149.74   23.66       0.00  0.00  0.00
   75.97  147.60   20.91       0.00  0.00  0.00
   77.80  152.38   21.99       0.00  0.00  0.00
   72.61  149.81   18.25       0.00  0.00  0.00
   74.24  154.75   19.66       0.00  0.00  0.00
   69.75  151.69   14.97       0.00  0.00  0.00
   67.48  153.23   11.15       0.00  0.00  0.00
   65.91  154.47    6.88       0.00  0.00  0.00
   65.00  150.00   -0.00       0.00  0.00  0.00
   65.41  150.99   -4.63       0.00  0.00  0.00
   69.75  148.31  -14.97       0.00  0.00  0.00
   74.24  145.25  -19.66       0.00  0.00  0.00
   72.61  150.19  -18.25       0.00  0.00  0.00
   79.71  142.91  -22.91       0.00  0.00  0.00
   77.80  147.62  -21.99       0.00  0.00  0.00
   83.72  145.65  -24.25       0.00  0.00  0.00
   81.69  150.26  -23.66       0.00  0.00  0.00
   87.89  148.53  -24.92       0.00  0.00  0.00
   85.79  153.08  -24.67       0.00  0.00  0.00
   87.89  331.47   24.92       0.00  0.00  0.00
   90.00  336.00   25.00       0.00  0.00  0.00
   83.72  334.35   24.25       0.00  0.00  0.00
   85.79  338.92   24.67       0.00  0.00  0.00
   80.15  331.52   17.50       0.00  0.00  0.00
   81.69  336.34   18.26       0.00  0.00  0.00
   76.00  331.18   14.43       0.00  0.00  0.00
   77.30  336.14   15.58       0.00  0.00  0.00
   72.77  330.37   10.31       0.00  0.00  0.00
   73.73  335.49   11.79       0.00  0.00  0.00
   70.32  323.83    3.62       0.00  0.00  0.00
   70.71  329.12    5.38       0.00  0.00  0.00
   71.25  334.37    7.10       0.00  0.00  0.00
   70.00  327.60   -0.00       0.00  0.00  0.00
   70.08  332.92    1.82       0.00  0.00  0.00
   70.08  322.28   -1.82       0.00  0.00  0.00
   71.25  320.83   -7.10       0.00  0.00  0.00
   70.71  326.08   -5.38       0.00  0.00  0.00
   70.32  331.37   -3.62       0.00  0.00  0.00
   73.73  319.71  -11.79       0.00  0.00  0.00
   72.77  324.83  -10.31       0.00  0.00  0.00
   77.30  319.06  -15.58       0.00  0.00  0.00
   76.00  324.02  -14.43       0.00  0.00  0.00
   81.69  318.86  -18.26       0.00  0.00  0.00
   80.15  323.68  -17.50       0.00  0.00  0.00
   86.60  319.01  -19.72       0.00  0.00  0.00
   84.92  323.73  -19.37       0.00  0.00  0.00
   88.29  139.30   19.93       0.00  0.00  0.00
   90.00  144.00   20.00       0.00  0.00  0.00
   88.29  328.70  -19.93       0.00  0.00  0.00
   84.92  144.27   19.37       0.00  0.00  0.00
   86.60  148.99   19.72       0.00  0.00  0.00
   80.15  144.32   17.50       0.00  0.00  0.00
   81.69  149.14   18.26       0.00  0.00  0.00
   76.00  143.98   14.43       0.00  0.00  0.00
   77.30  148.94   15.58       0.00  0.00  0.00
   78.69  153.86   16.60       0.00  0.00  0.00
   73.73  148.29   11.79       0.00  0.00  0.00
   74.81  153.36   13.17       0.00  0.00  0.00
   71.25  147.17    7.10       0.00  0.00  0.00
   71.94  152.39    8.74       0.00  0.00  0.00
   70.08  145.72    1.82       0.00  0.00  0.00
   70.32  151.03    3.62       0.00  0.00  0.00
   70.08  149.48   -1.82       0.00  0.00  0.00
   71.25  148.03   -7.10       0.00  0.00  0.00
   73.73  146.91  -11.79       0.00  0.00  0.00
   72.77  152.03  -10.31       0.00  0.00  0.00
   77.30  146.26  -15.58       0.00  0.00  0.00
   76.00  151.22  -14.43       0.00  0.00  0.00
   81.69  146.06  -18.26       0.00  0.00  0.00
   80.15  150.88  -17.50       0.00  0.00  0.00
   86.60  146.21  -19.72       0.00  0.00  0.00
   84.92  150.93  -19.37       0.00  0.00  0.00
   90.00  331.20   20.00       0.00  0.00  0.00
   88.29  155.90  -19.93       0.00  0.00  0.00
   84.92  331.47   19.37       0.00  0.00  0.00
   86.60  336.19   19.72       0.00  0.00  0.00
   81.46  325.93   12.38       0.00  0.00  0.00
   82.56  330.85   13.06       0.00  0.00  0.00
   83.72  335.75   13.65       0.00  0.00  0.00
   77.76  324.89    8.74       0.00  0.00  0.00
   78.56  329.93    9.77       0.00  0.00  0.00
   79.45  334.94   10.73       0.00  0.00  0.00
   75.52  323.40    3.97       0.00  0.00  0.00
   75.92  328.54    5.24       0.00  0.00  0.00
   76.43  333.66    6.46       0.00  0.00  0.00
   75.00  326.84   -0.00       0.00  0.00  0.00
   75.06  332.02    1.34       0.00  0.00  0.00
   75.06  321.67   -1.34       0.00  0.00  0.00
   76.43  320.02   -6.46       0.00  0.00  0.00
   75.92  325.14   -5.24       0.00  0.00  0.00
   75.52  330.29   -3.97       0.00  0.00  0.00
   79.45  318.74  -10.73       0.00  0.00  0.00
   78.56  323.76   -9.77       0.00  0.00  0.00
   77.76  328.80   -8.74       0.00  0.00  0.00
   83.72  317.93  -13.65       0.00  0.00  0.00
   82.56  322.83  -13.06       0.00  0.00  0.00
   81.46  327.76  -12.38       0.00  0.00  0.00
   87.42  322.30  -14.78       0.00  0.00  0.00
   86.16  327.14  -14.51       0.00  0.00  0.00
   87.42  141.91   14.78       0.00  0.00  0.00
   88.71  146.75   14.95       0.00  0.00  0.00
   82.56  141.38   13.06       0.00  0.00  0.00
   83.72  146.28   13.65       0.00  0.00  0.00
   84.92  151.16   14.13       0.00  0.00  0.00
   79.45  145.47   10.73       0.00  0.00  0.00
   80.42  150.45   11.60       0.00  0.00  0.00
   76.43  144.19    6.46       0.00  0.00  0.00
   77.05  149.29    7.63       0.00  0.00  0.00
   75.06  142.54    1.34       0.00  0.00  0.00
   75.23  147.71    2.66       0.00  0.00  0.00
   75.52  152.87    3.97       0.00  0.00  0.00
   75.23  145.97   -2.66       0.00  0.00  0.00
   75.06  151.14   -1.34       0.00  0.00  0.00
   77.05  144.40   -7.63       0.00  0.00  0.00
   76.43  149.49   -6.46       0.00  0.00  0.00
   80.42  143.24  -11.60       0.00  0.00  0.00
   79.45  148.22  -10.73       0.00  0.00  0.00
   83.72  147.41  -13.65       0.00  0.00  0.00
   82.56  152.31  -13.06       0.00  0.00  0.00
   88.71  146.94  -14.95       0.00  0.00  0.00
   87.42  151.77  -14.78       0.00  0.00  0.00
   86.16  326.54   14.51       0.00  0.00  0.00
   87.42  331.39   14.78       0.00  0.00  0.00
   88.71  336.22   14.95       0.00  0.00  0.00
   84.28  325.41    8.22       0.00  0.00  0.00
   85.02  330.38    8.68       0.00  0.00  0.00
   85.79  335.33    9.08       0.00  0.00  0.00
   80.95  323.03    4.26       0.00  0.00  0.00
   81.35  328.07    5.04       0.00  0.00  0.00
   81.82  333.11    5.78       0.00  0.00  0.00
   80.00  325.38   -0.00       0.00  0.00  0.00
   80.04  330.46    0.88       0.00  0.00  0.00
   81.35  322.70   -5.04       0.00  0.00  0.00
   80.95  327.74   -4.26       0.00  0.00  0.00
   85.02  320.39   -8.68       0.00  0.00  0.00
   84.28  325.36   -8.22       0.00  0.00  0.00
   83.59  330.34   -7.69       0.00  0.00  0.00
   90.00  138.46   10.00       0.00  0.00  0.00
   89.13  323.39   -9.96       0.00  0.00  0.00
   88.27  328.31   -9.85       0.00  0.00  0.00
   85.79  141.49    9.08       0.00  0.00  0.00
   86.60  146.43    9.41       0.00  0.00  0.00
   87.42  151.37    9.67       0.00  0.00  0.00
   82.36  144.28    6.47       0.00  0.00  0.00
   82.95  149.28    7.11       0.00  0.00  0.00
   80.15  141.69    1.75       0.00  0.00  0.00
   80.34  146.76    2.61       0.00  0.00  0.00
   80.61  151.82    3.45       0.00  0.00  0.00
   80.34  144.01   -2.61       0.00  0.00  0.00
   80.15  149.08   -1.75       0.00  0.00  0.00
   82.36  146.49   -6.47       0.00  0.00  0.00
   81.82  151.51   -5.78       0.00  0.00  0.00
   86.60  144.34   -9.41       0.00  0.00  0.00
   85.79  149.28   -9.08       0.00  0.00  0.00
   89.13  327.38    9.96       0.00  0.00  0.00
   90.00  332.31   10.00       0.00  0.00  0.00
   87.13  325.10    4.10       0.00  0.00  0.00
   87.50  330.09    4.33       0.00  0.00  0.00
   85.00  330.00   -0.00       0.00  0.00  0.00
   85.02  324.98   -0.44       0.00  0.00  0.00
   88.29  319.93   -4.70       0.00  0.00  0.00
   87.89  324.92   -4.53       0.00  0.00  0.00
   87.50  329.91   -4.33       0.00  0.00  0.00
   86.79  140.11    3.83       0.00  0.00  0.00
   87.13  145.10    4.10       0.00  0.00  0.00
   87.50  150.09    4.33       0.00  0.00  0.00
   85.00  150.00   -0.00       0.00  0.00  0.00
   85.02  144.98   -0.44       0.00  0.00  0.00
   87.89  144.92   -4.53       0.00  0.00  0.00
   87.50  149.91   -4.33       0.00  0.00  0.00
   90.00  325.00   -0.00       0.00  0.00  0.00
   90.00  330.00   -0.00       0.00  0.00  0.00
