2008 01 01 00 48 11.034 -26.5755 -67.2581  12.060  0.00   34 109.297  0.411      1
2008 01 01 06 30 32.490 -25.8062 -67.3652  38.839  0.00   17 174.218  0.460      2
2008 01 01 09 03  4.144 -26.7317 -66.2126  21.260  0.00   38 149.990  0.453      3
