20080123  14104355  -25.7077   -67.1974      8.520   0.0    0.00    0.00   0.17         85
20080123  14541112  -27.1164   -68.5503      6.750   0.0    0.00    0.00   0.53         86
20080124   6304978  -26.7298   -67.0393      7.230   0.0    0.00    0.00   0.24         88
20080124  17230532  -25.7073   -67.1975      8.710   0.0    0.00    0.00   0.18         89
20080125   6180825  -25.9592   -66.9390      6.530   0.0    0.00    0.00   0.19         92
20080125  10460007  -25.9680   -66.9272      5.470   0.0    0.00    0.00   0.42         94
20080125  11392669  -25.6757   -67.0483     12.680   0.0    0.00    0.00   0.47         97
20080125  11553818  -25.9628   -66.9349      5.890   0.0    0.00    0.00   0.13         99
20080125  12061867  -25.9642   -66.9331      5.270   0.0    0.00    0.00   0.14        100
20080125  12143818  -25.9650   -66.9386      6.020   0.0    0.00    0.00   0.30        101
20080125  12171209  -25.9645   -66.9395      4.450   0.0    0.00    0.00   0.43        103
20080125  12311435  -25.9632   -66.9372      6.040   0.0    0.00    0.00   0.30        106
20080125  12371505  -25.9659   -66.9402      5.890   0.0    0.00    0.00   0.29        107
20080125  13130313  -25.9660   -66.9411      6.190   0.0    0.00    0.00   0.30        108
20080125  16340529  -25.9695   -66.9379      3.890   0.0    0.00    0.00   0.42        111
20080125  20273824  -25.9575   -66.9758      2.200   0.0    0.00    0.00   0.33        117
20080126    205169  -25.9610   -66.9329      5.420   0.0    0.00    0.00   0.29        121
20080126   5033868  -25.8890   -67.1007     10.960   0.0    0.00    0.00   0.24        124
20080126  14291149  -26.6090   -67.6754      9.100   0.0    0.00    0.00   0.43        125
20080126  15361966  -26.9901   -67.0100     11.100   0.0    0.00    0.00   0.22        126
20080126  22523404  -27.6119   -67.5050     25.500   0.0    0.00    0.00   0.46        127
20080127    353822  -27.0046   -65.9684     17.660   0.0    0.00    0.00   0.13        128
20080127  12291988  -25.8084   -66.9972      8.300   0.0    0.00    0.00   0.15        130
20080128   4280520  -26.7235   -67.0333      7.700   0.0    0.00    0.00   0.22        131
20080128   5104448  -27.0792   -65.6196     27.940   0.0    0.00    0.00   0.26        132
20080128   7493170  -26.5309   -67.6107      8.290   0.0    0.00    0.00   0.47        134
20080128  16020062  -26.9418   -67.3913     12.670   0.0    0.00    0.00   0.28        135
20080128  17544188  -27.3282   -66.5948     11.310   0.0    0.00    0.00   0.36        136
20080128  23475110  -26.7738   -66.9899     11.970   0.0    0.00    0.00   0.21        137
20080129   1332752  -25.7081   -67.1971      8.650   0.0    0.00    0.00   0.23        138
20080129   6040995  -26.2576   -67.2263     10.200   0.0    0.00    0.00   0.24        139
20080129   8362662  -26.9572   -68.0171     10.180   0.0    0.00    0.00   0.26        140
20080130   2261720  -26.0596   -67.8260      2.200   0.0    0.00    0.00   0.38        141
20080130   3531409  -25.7075   -67.1936      7.500   0.0    0.00    0.00   0.19        142
20080130   7482322  -26.4794   -67.5993     14.770   0.0    0.00    0.00   0.31        143
20080131   3542880  -25.7090   -67.1990      9.720   0.0    0.00    0.00   0.21        144
20080131  15201468  -27.3235   -66.5959      7.810   0.0    0.00    0.00   0.23        145
20080201  11542157  -26.9402   -66.1256     10.110   0.0    0.00    0.00   0.23        146
20080202   3112849  -26.1215   -67.8790      3.760   0.0    0.00    0.00   0.35        147
20080202  19025110  -27.3404   -66.5867     16.070   0.0    0.00    0.00   0.39        148
20080202  20432088  -25.9973   -67.8137      6.510   0.0    0.00    0.00   0.21        149
20080202  22055948  -26.9399   -67.0523     10.820   0.0    0.00    0.00   0.08        150
20080203  11525045  -27.4422   -66.9961     36.430   0.0    0.00    0.00   0.73        151
20080203  18193192  -27.3223   -66.5880      7.630   0.0    0.00    0.00   0.33        152
20080204  16133722  -27.3228   -66.5876     11.410   0.0    0.00    0.00   0.34        153
20080205   1004455  -26.6180   -67.5271     12.190   0.0    0.00    0.00   0.21        154
20080205  21064572  -27.4606   -66.5381     16.280   0.0    0.00    0.00   0.15        155
20080206   3301055  -26.9613   -67.0163     11.390   0.0    0.00    0.00   0.21        156
20080206  12121171  -26.5688   -67.1268      9.310   0.0    0.00    0.00   0.31        157
20080206  14531030  -26.8665   -67.3652     14.100   0.0    0.00    0.00   0.24        158
20080206  15165913  -26.8645   -67.3687     15.000   0.0    0.00    0.00   0.21        159
20080206  15435094  -26.4088   -67.4970     12.000   0.0    0.00    0.00   0.49        160
20080206  21031506  -26.8693   -67.3638     12.900   0.0    0.00    0.00   0.24        161
20080207   3451191  -26.6563   -67.6067     10.170   0.0    0.00    0.00   0.27        162
20080207   6580793  -26.5683   -67.1312      9.470   0.0    0.00    0.00   0.27        163
20080208  17091336  -26.1574   -67.9433      4.120   0.0    0.00    0.00   0.38        166
20080208  19282348  -27.3310   -66.6079      6.450   0.0    0.00    0.00   0.45        167
20080209   4475138  -26.0511   -67.8452      4.660   0.0    0.00    0.00   0.26        169
20080209  12241392  -26.5041   -68.0247      9.330   0.0    0.00    0.00   0.27        170
20080209  13383776  -26.8581   -67.3786     11.630   0.0    0.00    0.00   0.15        171
20080209  17365402  -26.6192   -67.6692      7.520   0.0    0.00    0.00   0.19        172
20080209  23150634  -25.7080   -67.1905      6.090   0.0    0.00    0.00   0.19        173
20080210  15024330  -27.0065   -67.1425      5.630   0.0    0.00    0.00   0.59        176
20080210  21594952  -25.7522   -67.6653      6.460   0.0    0.00    0.00   0.39        177
20080211   7065741  -26.5868   -67.6692      6.550   0.0    0.00    0.00   0.16        178
20080212   2110531  -26.4444   -67.1755      7.890   0.0    0.00    0.00   0.19        180
20080212   2180561  -26.4544   -67.1899     11.730   0.0    0.00    0.00   0.16        181
20080212   3474154  -25.7463   -67.6624     11.330   0.0    0.00    0.00   0.28        182
20080212   6585291  -26.3089   -67.8798      2.880   0.0    0.00    0.00   0.35        183
20080212   9572400  -26.4563   -67.1841     11.890   0.0    0.00    0.00   0.33        184
