2894.88	0.986	0
5874.57	0.569	0
5905.04	0.824	0
6055.33	0.593	0
7504.57	0.968	0
13481.23	0.801	0
16314.880000000001	0.669	0
19800.83	0.588	0
19867.8	0.915	0
19898.48	0.936	0
19906.600000000002	0.625	0
22945.69	0.621	0
23446.48	0.742	0
24724.350000000002	0.548	0
25647.96	0.610	0
32603.920000000002	0.965	0
33326.75	0.930	0
38209.16	0.709	0
38295.76	0.800	0
45105.71	0.956	0
45169.49	0.511	0
45566.06	0.653	0
45583.81	0.805	0
45650.03	0.979	0
45764.29	0.580	0
48680.13	0.544	0
48844.19	0.887	0
48871.16	0.978	0
49027.64	0.834	0
49083.99	0.698	0
50980.07	0.904	0
53114.35	0.954	0
53830.380000000005	0.907	0
53883.56	0.756	0
54276.81	0.505	0
54827.48	0.953	0
55169.83	0.861	0
60868.11	0.781	0
63106.21	0.652	0
63467.22	0.937	0
63896.69	0.579	0
65790.6	0.973	0
68628.15	0.553	0
70191.04000000001	0.924	0
75619.67	0.926	0
