809.13	0.551	0
1263.63	0.640	0
1658.01	0.610	0
1797.97	0.620	0
1817.57	0.675	0
2900.78	0.872	0
3031.31	0.505	0
3579.16	0.780	0
5003.650000000001	0.533	0
5892.93	0.568	0
9296.85	0.513	0
11417.61	0.833	0
11649.67	0.544	0
13714.61	0.550	0
13924.31	0.709	0
19701.47	0.588	0
21589.600000000002	0.641	0
21959.93	0.648	0
25624.82	0.735	0
27016.29	0.541	0
27663.49	0.767	0
28175.58	0.691	0
31932.4	0.907	0
32607.88	0.587	0
32744.3	0.846	0
32792.5	0.883	0
33851.65	0.895	0
34117.3	0.918	0
34155.49	0.531	0
34176.41	0.927	0
34306.11	0.925	0
37162.74	0.759	0
37679.840000000004	0.732	0
38309.48	0.523	0
43720.93	0.557	0
45658.32	0.537	0
45759.86	0.778	0
45785.33	0.635	0
48879.33	0.776	0
49090.49	0.647	0
49989.71	0.547	0
50542.0	0.700	0
51013.49	0.545	0
51573.06	0.953	0
52345.840000000004	0.581	0
52775.05	0.729	0
52873.73	0.659	0
55211.590000000004	0.941	0
55478.770000000004	0.560	0
55837.81	0.512	0
58950.57	0.544	0
59164.81	0.677	0
60645.54	0.640	0
61148.83	0.551	0
61320.54	0.648	0
61726.18	0.579	0
62605.23	0.518	0
65597.52	0.644	0
65927.78	0.744	0
66592.52	0.616	0
67109.99	0.762	0
67258.31	0.570	0
67622.48	0.581	0
68028.85	0.680	0
68338.44	0.668	0
68667.63	0.612	0
68846.05	0.521	0
70248.77	0.642	0
70519.52	0.607	0
70778.43000000001	0.680	0
71177.29000000001	0.717	0
71703.95	0.559	0
71718.16	0.540	0
71805.36	0.567	0
73198.03	0.539	0
73391.73	0.504	0
73635.63	0.529	0
73642.48	0.651	0
73773.41	0.722	0
74205.17	0.572	0
74211.44	0.763	0
74357.87	0.571	0
75868.43000000001	0.671	0
76216.05	0.540	0
76603.89	0.503	0
76956.39	0.515	0
77518.25	0.706	0
77953.0	0.543	0
78985.07	0.525	0
79230.41	0.639	0
79894.7	0.627	0
80069.57	0.538	0
80499.08	0.767	0
80573.40000000001	0.817	0
81877.07	0.542	0
82079.76	0.549	0
82119.97	0.660	0
82356.08	0.544	0
82944.13	0.540	0
83069.81	0.552	0
83099.15000000001	0.658	0
83138.47	0.509	0
83226.13	0.564	0
83820.75	0.612	0
84825.65000000001	0.627	0
86039.09	0.608	0
