251.28	0.875	0
311.06	0.964	0
377.48	0.930	0
705.8000000000001	0.938	0
727.03	0.829	0
887.28	0.873	0
907.12	0.650	0
986.51	0.544	0
1067.6100000000001	0.969	0
1135.88	0.528	0
1166.4	0.768	0
1493.81	0.745	0
1552.17	0.763	0
1780.16	0.768	0
1792.67	0.624	0
1969.07	0.685	0
2071.55	0.524	0
2091.04	0.703	0
2161.6	0.618	0
2219.5	0.702	0
2279.26	0.941	0
2410.21	0.669	0
2557.55	0.570	0
2641.8	0.828	0
3425.0	0.719	0
66132.41	0.579	0
67389.24	0.604	0
67433.25	0.670	0
67627.84	0.868	0
67741.85	0.554	0
69257.17	0.519	0
70789.8	0.701	0
