287.37	0.518	0
362.72	0.797	0
877.99	0.884	0
1699.72	0.633	0
1786.41	0.597	0
1816.16	0.706	0
1890.8400000000001	0.585	0
1949.3500000000001	0.704	0
2083.2400000000002	0.506	0
2289.05	0.516	0
2650.83	0.705	0
2904.56	0.783	0
5875.77	0.565	0
12041.56	0.836	0
12775.54	0.803	0
12803.85	0.555	0
12902.52	0.841	0
14447.92	0.608	0
22938.850000000002	0.676	0
23439.37	0.883	0
24723.56	0.564	0
25641.37	0.830	0
33222.770000000004	0.558	0
38291.83	0.894	0
43973.08	0.830	0
45112.01	0.687	0
46062.950000000004	0.625	0
48100.23	0.736	0
48340.42	0.955	0
59658.81	0.612	0
65768.89	0.701	0
68867.49	0.565	0
69257.16	0.559	0
76432.11	0.737	0
80389.99	0.548	0
82477.37	0.718	0
82739.25	0.580	0
83762.41	0.945	0
