454.73	0.545	0
1533.05	0.671	0
1547.0	0.874	0
1806.48	0.743	0
1922.6100000000001	0.782	0
2796.21	0.652	0
3200.56	0.720	0
4267.86	0.886	0
5813.97	0.556	0
8203.09	0.573	0
9752.45	0.721	0
10167.91	0.719	0
10459.49	0.590	0
12229.550000000001	0.737	0
12333.87	0.699	0
13934.69	0.591	0
13979.5	0.607	0
16202.67	0.678	0
16367.630000000001	0.582	0
17128.43	0.540	0
18179.66	0.581	0
18686.21	0.548	0
19045.36	0.622	0
19180.24	0.837	0
20643.86	0.721	0
21202.06	0.917	0
21956.420000000002	0.859	0
22399.4	0.742	0
22621.170000000002	0.713	0
23553.260000000002	0.902	0
23686.8	0.616	0
24171.65	0.699	0
24807.420000000002	0.644	0
25238.28	0.865	0
25614.82	0.794	0
25635.47	0.573	0
27663.010000000002	0.729	0
28968.25	0.903	0
29048.02	0.770	0
29597.0	0.546	0
30461.7	0.607	0
31103.15	0.742	0
31433.920000000002	0.967	0
31681.25	0.571	0
32347.65	0.561	0
32591.7	0.959	0
32943.51	0.564	0
33020.41	0.609	0
38317.58	0.777	0
42994.19	0.692	0
44956.44	0.923	0
45122.96	0.667	0
47434.46	0.913	0
49070.64	0.769	0
57636.76	0.812	0
62786.16	0.610	0
63627.22	0.563	0
73564.96	0.570	0
76299.63	0.745	0
76832.86	0.734	0
77173.05	0.660	0
78040.79000000001	0.714	0
79154.16	0.680	0
80676.91	0.721	0
80906.59	0.866	0
81150.35	0.616	0
82040.86	0.770	0
84131.17	0.567	0
