403.04	0.966	0
2646.33	0.732	0
3735.6800000000003	0.882	0
6501.37	0.607	0
7921.56	0.913	0
8328.35	0.769	0
9995.37	0.553	0
12754.81	0.814	0
13472.91	0.717	0
16912.55	0.674	0
19798.510000000002	0.883	0
20192.920000000002	0.666	0
22950.4	0.858	0
23547.95	0.972	0
25237.48	0.587	0
25652.21	0.533	0
26118.920000000002	0.601	0
27654.48	0.716	0
31373.96	0.745	0
32588.14	0.979	0
33695.32	0.947	0
36312.23	0.594	0
36413.92	0.830	0
41087.33	0.627	0
44425.19	0.619	0
45101.49	0.970	0
47167.74	0.955	0
47290.03	0.865	0
47329.58	0.979	0
47560.41	0.572	0
49066.66	0.938	0
53992.76	0.573	0
56226.18	0.529	0
56301.840000000004	0.675	0
58284.270000000004	0.523	0
59128.8	0.760	0
69256.05	0.573	0
73456.8	0.753	0
74563.65000000001	0.596	0
74905.88	0.984	0
77938.04000000001	0.804	0
78558.7	0.924	0
80760.29000000001	0.547	0
81140.41	0.699	0
82118.01	0.876	0
82382.81	0.767	0
82523.84	0.885	0
83346.23	0.757	0
83356.53	0.681	0
83522.46	0.955	0
83747.36	0.644	0
84075.45	0.617	0
84699.64	0.624	0
85251.97	0.546	0
