2934.56	0.501	0
5865.650000000001	0.744	0
6023.97	0.777	0
7456.85	0.898	0
7569.05	0.609	0
7817.02	0.862	0
13493.37	0.541	0
25753.77	0.749	0
26369.68	0.606	0
28757.88	0.615	0
29515.79	0.710	0
32598.06	0.941	0
33030.590000000004	0.705	0
33236.590000000004	0.738	0
33411.08	0.603	0
33945.53	0.781	0
34007.020000000004	0.905	0
41170.35	0.581	0
45773.97	0.526	0
46823.05	0.650	0
49067.380000000005	0.873	0
49532.07	0.800	0
50128.29	0.797	0
53217.19	0.652	0
53406.94	0.715	0
53419.91	0.651	0
54012.47	0.865	0
54703.07	0.622	0
55423.89	0.666	0
55622.15	0.729	0
56376.08	0.568	0
62282.200000000004	0.716	0
65808.05	0.919	0
68941.25	0.500	0
69763.11	0.767	0
71439.6	0.705	0
71462.45	0.732	0
71559.07	0.941	0
71591.27	0.674	0
71869.17	0.644	0
72845.25	0.824	0
72982.7	0.853	0
73575.74	0.795	0
73675.13	0.586	0
74792.01	0.675	0
76841.21	0.797	0
78233.53	0.536	0
79947.93000000001	0.694	0
80005.76	0.674	0
80146.72	0.878	0
80388.57	0.507	0
80743.63	0.578	0
81252.71	0.522	0
81328.73	0.524	0
81422.67	0.822	0
81856.49	0.556	0
83274.65000000001	0.663	0
83960.39	0.524	0
84077.14	0.631	0
85457.94	0.706	0
85763.41	0.630	0
