2911.29	0.778	0
4952.27	0.652	0
7518.13	0.697	0
7562.38	0.876	0
7848.21	0.925	0
7930.83	0.886	0
8232.33	0.692	0
8465.1	0.763	0
8697.98	0.906	0
9302.54	0.904	0
9448.12	0.860	0
10136.91	0.892	0
10405.83	0.503	0
11345.25	0.697	0
11619.52	0.932	0
13501.710000000001	0.537	0
14737.03	0.714	0
16313.17	0.606	0
17306.11	0.513	0
20249.05	0.879	0
20272.32	0.513	0
22914.72	0.518	0
23443.46	0.927	0
23638.24	0.869	0
23859.31	0.591	0
24048.54	0.906	0
24076.84	0.858	0
24645.77	0.605	0
25145.96	0.718	0
26972.55	0.590	0
28392.29	0.544	0
30036.350000000002	0.861	0
30509.03	0.511	0
30831.55	0.739	0
31271.65	0.846	0
31304.93	0.579	0
32318.83	0.676	0
32497.23	0.552	0
32625.41	0.832	0
32703.29	0.582	0
32967.33	0.890	0
33415.6	0.587	0
33466.11	0.512	0
35279.44	0.800	0
37196.83	0.632	0
38299.89	0.821	0
38783.11	0.727	0
41295.07	0.647	0
42093.81	0.511	0
43548.87	0.790	0
43872.08	0.579	0
43899.65	0.852	0
45318.38	0.510	0
46050.31	0.557	0
52115.630000000005	0.622	0
52221.76	0.810	0
53698.270000000004	0.752	0
54619.99	0.613	0
56318.21	0.622	0
57949.39	0.583	0
58224.33	0.509	0
59644.4	0.694	0
60436.8	0.868	0
60798.87	0.858	0
60809.83	0.726	0
61416.270000000004	0.571	0
62702.65	0.590	0
64128.86	0.610	0
64680.41	0.567	0
66604.69	0.666	0
74763.8	0.683	0
75628.67	0.532	0
75956.31	0.503	0
77405.93000000001	0.677	0
