327.95	0.780	0
403.46000000000004	0.864	0
1970.43	0.638	0
2647.73	0.888	0
2919.33	0.593	0
3645.44	0.751	0
5874.11	0.631	0
9536.37	0.520	0
11236.4	0.743	0
12650.62	0.692	0
13494.37	0.717	0
20193.34	0.795	0
20605.79	0.646	0
22787.49	0.561	0
23550.670000000002	0.941	0
23670.91	0.524	0
25239.670000000002	0.539	0
25633.57	0.688	0
26124.850000000002	0.645	0
27660.39	0.727	0
32591.420000000002	0.947	0
33658.58	0.528	0
33695.67	0.907	0
34346.67	0.768	0
36414.54	0.737	0
36747.0	0.655	0
38312.85	0.575	0
40820.53	0.651	0
42366.39	0.550	0
42444.61	0.585	0
43458.520000000004	0.667	0
44605.99	0.527	0
45777.68	0.502	0
47173.23	0.755	0
47330.73	0.596	0
49074.270000000004	0.607	0
52187.69	0.509	0
52916.03	0.883	0
56226.3	0.598	0
59129.37	0.587	0
74564.24	0.808	0
74906.38	0.960	0
75955.08	0.550	0
77924.13	0.673	0
77938.65000000001	0.764	0
78475.2	0.599	0
78560.64	0.722	0
80388.25	0.531	0
80689.01	0.690	0
80769.41	0.579	0
81039.77	0.552	0
81205.55	0.545	0
82119.33	0.660	0
82402.0	0.554	0
82524.39	0.565	0
82617.53	0.554	0
82777.48	0.625	0
83524.26	0.889	0
83747.68000000001	0.719	0
84700.0	0.668	0
85140.74	0.572	0
85256.91	0.620	0
85881.12	0.712	0
