2897.64	0.895	0
6059.650000000001	0.810	0
7506.89	0.871	0
7724.0	0.724	0
16323.31	0.635	0
19869.24	0.899	0
19899.94	0.838	0
19908.2	0.809	0
22903.72	0.864	0
33329.06	0.896	0
33357.46	0.799	0
38304.41	0.812	0
45236.94	0.895	0
45442.78	0.920	0
45508.74	0.892	0
45537.92	0.758	0
45545.9	0.895	0
45557.18	0.896	0
45568.38	0.889	0
45586.18	0.878	0
45652.38	0.917	0
46530.36	0.763	0
46612.11	0.861	0
48683.26	0.920	0
48847.26	0.902	0
48874.29	0.924	0
49031.54	0.812	0
50984.41	0.803	0
53118.04	0.881	0
53834.41	0.736	0
53885.04	0.956	0
54828.04	0.962	0
55171.23	0.845	0
57668.61	0.515	0
63468.68	0.872	0
64572.24	0.848	0
65793.73	0.900	0
70194.38	0.832	0
70921.75	0.540	0
71598.22	0.850	0
75626.09	0.759	0
