4972.75	0.590	0
8844.550000000001	0.872	0
10507.45	0.800	0
14363.130000000001	0.609	0
22898.08	0.772	0
27247.77	0.535	0
30574.600000000002	0.679	0
30929.15	0.956	0
32599.030000000002	0.937	0
32763.93	0.811	0
33134.03	0.852	0
36606.92	0.731	0
38235.85	0.656	0
38320.03	0.706	0
39721.05	0.667	0
45104.83	0.794	0
45417.44	0.586	0
48586.21	0.575	0
48776.590000000004	0.550	0
49976.03	0.800	0
53813.21	0.581	0
54641.29	0.725	0
55442.090000000004	0.532	0
55566.67	0.532	0
60759.880000000005	0.513	0
61569.450000000004	0.823	0
61926.83	0.539	0
66293.36	0.744	0
66306.31	0.516	0
71903.28	0.701	0
74275.29000000001	0.633	0
81878.33	0.599	0
84795.09	0.573	0
