2611.08	0.834	0
2916.9500000000003	0.765	0
5854.39	0.851	0
6021.9800000000005	0.841	0
7374.22	0.830	0
7428.22	0.827	0
7452.29	0.972	0
7568.85	0.625	0
7816.54	0.925	0
7831.56	0.632	0
13472.24	0.726	0
19799.05	0.643	0
22951.73	0.642	0
25653.8	0.788	0
25753.12	0.862	0
26368.68	0.831	0
32592.05	0.986	0
33232.88	0.769	0
33943.03	0.815	0
34006.12	0.628	0
34402.090000000004	0.558	0
34408.89	0.504	0
36265.23	0.727	0
45103.04	0.970	0
45754.0	0.749	0
46819.35	0.961	0
49531.520000000004	0.567	0
50127.43	0.848	0
52202.97	0.660	0
52224.03	0.943	0
53406.24	0.802	0
53418.6	0.920	0
54011.79	0.544	0
54702.49	0.597	0
55422.28	0.578	0
56370.78	0.604	0
62281.72	0.646	0
65106.57	0.796	0
65807.3	0.919	0
66657.92	0.622	0
69762.61	0.599	0
71438.93000000001	0.590	0
71558.72	0.919	0
71590.72	0.563	0
71867.6	0.524	0
72982.08	0.922	0
73574.35	0.909	0
73674.39	0.533	0
74044.99	0.574	0
74787.54000000001	0.902	0
78988.68000000001	0.703	0
79730.09	0.672	0
79897.82	0.713	0
80037.12	0.564	0
80146.22	0.891	0
80367.53	0.544	0
80638.84	0.698	0
80743.05	0.830	0
81422.11	0.723	0
81856.22	0.646	0
82046.33	0.588	0
82102.16	0.727	0
83267.54000000001	0.808	0
83504.36	0.732	0
83552.49	0.783	0
83959.99	0.824	0
84076.04000000001	0.793	0
84464.61	0.763	0
85761.68000000001	0.697	0
