2160.6	0.858	0
2182.9900000000002	0.739	0
2903.2000000000003	0.751	0
7610.110000000001	0.627	0
7845.77	0.511	0
7926.25	0.613	0
8464.48	0.948	0
8697.62	0.949	0
9301.84	0.962	0
9447.44	0.953	0
10136.4	0.550	0
11617.52	0.649	0
13477.73	0.539	0
14736.43	0.708	0
16308.53	0.949	0
20247.72	0.767	0
22939.77	0.732	0
23126.83	0.833	0
23438.87	0.986	0
24047.97	0.595	0
25642.3	0.854	0
26604.21	0.938	0
26957.39	0.843	0
28390.79	0.703	0
30717.260000000002	0.746	0
31271.04	0.855	0
31303.87	0.506	0
32608.71	0.889	0
32963.42	0.873	0
33222.73	0.567	0
33414.41	0.892	0
33442.47	0.723	0
35832.51	0.550	0
37196.16	0.549	0
38293.03	0.964	0
43899.26	0.920	0
44725.32	0.806	0
45110.86	0.792	0
45315.61	0.550	0
52219.49	0.522	0
54618.44	0.935	0
55169.6	0.638	0
57948.270000000004	0.707	0
58217.07	0.661	0
59351.69	0.716	0
59569.97	0.531	0
59643.840000000004	0.627	0
59675.29	0.586	0
60718.3	0.922	0
60798.28	0.973	0
61413.48	0.728	0
61934.83	0.511	0
62457.16	0.525	0
62701.72	0.812	0
62790.16	0.850	0
62913.76	0.827	0
63061.69	0.529	0
63574.090000000004	0.559	0
64127.93	0.871	0
64679.79	0.671	0
64802.310000000005	0.605	0
65822.99	0.540	0
72232.56	0.558	0
73038.44	0.530	0
75621.23	0.852	0
75955.45	0.517	0
82168.55	0.674	0
85236.61	0.505	0
