122.83	0.779	0
2896.71	0.978	0
5100.49	0.558	0
7506.04	0.937	0
12434.050000000001	0.565	0
13505.64	0.750	0
16312.83	0.857	0
22944.52	0.728	0
23444.31	0.891	0
24724.41	0.688	0
25646.99	0.890	0
31481.25	0.537	0
32605.39	0.947	0
32969.96	0.530	0
33225.89	0.519	0
38295.63	0.904	0
42634.65	0.613	0
45106.97	0.906	0
45651.54	0.977	0
48872.13	0.964	0
54828.54	0.901	0
60867.44	0.691	0
63468.99	0.718	0
65791.6	0.940	0
69255.69	0.536	0
70191.66	0.945	0
70341.08	0.532	0
70920.15000000001	0.850	0
73926.76	0.572	0
75561.04000000001	0.702	0
75618.61	0.976	0
75862.68000000001	0.751	0
82288.07	0.569	0
83442.64	0.559	0
85012.22	0.619	0
