1529.76	0.798	0
1543.6100000000001	0.651	0
1568.8400000000001	0.558	0
1801.14	0.890	0
1917.64	0.602	0
2497.8	0.677	0
2616.41	0.664	0
2910.75	0.793	0
4267.0	0.980	0
5812.93	0.619	0
5857.32	0.898	0
6006.97	0.653	0
9745.4	0.802	0
10166.72	0.769	0
10623.52	0.522	0
13071.6	0.765	0
13472.54	0.910	0
13674.6	0.693	0
13718.28	0.725	0
13923.91	0.747	0
14085.89	0.512	0
14203.48	0.731	0
14217.29	0.812	0
14613.61	0.620	0
16364.960000000001	0.525	0
17371.57	0.519	0
17907.28	0.650	0
19179.49	0.609	0
19798.71	0.936	0
20640.12	0.920	0
20711.56	0.797	0
21199.54	0.860	0
21265.600000000002	0.713	0
21928.59	0.713	0
22119.44	0.592	0
22398.84	0.791	0
22950.68	0.668	0
23551.95	0.915	0
23643.19	0.617	0
23681.99	0.917	0
23748.41	0.721	0
24169.88	0.671	0
25236.61	0.972	0
25652.49	0.712	0
25750.14	0.834	0
27203.12	0.680	0
28967.440000000002	0.858	0
30587.31	0.775	0
31433.38	0.982	0
32588.280000000002	0.971	0
33018.04	0.714	0
39826.520000000004	0.758	0
45102.03	0.973	0
49064.380000000005	0.962	0
52174.770000000004	0.654	0
53328.43	0.624	0
57633.020000000004	0.958	0
63102.43	0.603	0
71127.39	0.724	0
73555.63	0.574	0
75862.28	0.528	0
76287.21	0.730	0
76298.45	0.783	0
76826.36	0.632	0
77080.27	0.560	0
77172.43000000001	0.880	0
78751.36	0.846	0
78758.56	0.509	0
79153.53	0.525	0
80244.25	0.751	0
80675.22	0.963	0
81062.01	0.613	0
81147.79000000001	0.941	0
81998.44	0.702	0
82040.28	0.740	0
83346.65000000001	0.772	0
84488.64	0.934	0
