22950.62	0.638	0
24729.36	0.585	0
25654.940000000002	0.893	0
27130.28	0.861	0
31473.34	0.840	0
33216.340000000004	0.927	0
44698.42	0.855	0
45114.46	0.963	0
50666.78	0.874	0
56641.32	0.500	0
58967.72	0.760	0
60860.200000000004	0.611	0
67719.08	0.915	0
69012.36	0.698	0
69253.76	0.763	0
70339.24	0.567	0
72549.06	0.922	0
75871.08	0.853	0
80958.12	0.668	0
83047.72	0.840	0
83085.1	0.574	0
83341.08	0.538	0
84145.88	0.901	0
