  Tue Oct 24 14:53:21 2023 for program Focmec
 Event 8703270729 4 UW errors max
 Input from a file puna_20090220221_p.inp
 20090220221
 Including emergent polarity picks
 Polarities/Errors:  P 028/03  SV 000/00  SH 000/00
 There are no amplitude ratio data
 The minimum, increment and maximum B axis trend:     0.00    5.00  355.00
 The limits for the B axis plunge:     0.00    5.00   90.00
 The limits for Angle:     0.00    5.00  175.00
    Dip   Strike   Rake    Pol: P     SV    SH
   90.00  227.65   70.00       2.00  0.00  0.00
   85.30  231.23   69.93       3.00  0.00  0.00
   27.99  196.75  -43.22       3.00  0.00  0.00
   24.81  205.45  -35.42       3.00  0.00  0.00
   35.53  189.47  -53.95       3.00  0.00  0.00
   31.61  195.08  -49.26       3.00  0.00  0.00
   27.99  202.04  -43.22       3.00  0.00  0.00
   39.67  190.15  -57.60       3.00  0.00  0.00
   35.53  194.76  -53.95       3.00  0.00  0.00
   31.61  200.38  -49.26       3.00  0.00  0.00
   48.36  188.29  -62.76       3.00  0.00  0.00
   43.96  191.59  -60.48       3.00  0.00  0.00
   39.67  195.45  -57.60       3.00  0.00  0.00
   35.53  200.05  -53.95       3.00  0.00  0.00
   31.61  205.67  -49.26       3.00  0.00  0.00
   52.84  190.72  -64.59       3.00  0.00  0.00
   48.36  193.59  -62.76       3.00  0.00  0.00
   43.96  196.88  -60.48       3.00  0.00  0.00
   39.67  200.74  -57.60       3.00  0.00  0.00
   35.53  205.35  -53.95       3.00  0.00  0.00
   54.37  199.53  -58.67       3.00  0.00  0.00
   50.14  202.91  -56.60       3.00  0.00  0.00
   58.68  202.02  -60.35       3.00  0.00  0.00
   54.37  205.06  -58.67       3.00  0.00  0.00
   63.05  204.79  -61.70       3.00  0.00  0.00
   76.43  225.23  -64.23       3.00  0.00  0.00
   71.94  227.51  -63.61       3.00  0.00  0.00
   80.95  228.57  -64.66       3.00  0.00  0.00
   28.90   27.16  -29.03       3.00  0.00  0.00
   31.61   24.34  -36.26       3.00  0.00  0.00
   28.90   32.70  -29.03       3.00  0.00  0.00
   34.78   22.80  -42.19       3.00  0.00  0.00
   31.61   29.88  -36.26       3.00  0.00  0.00
   38.29   22.36  -47.00       2.00  0.00  0.00
   34.78   28.34  -42.19       3.00  0.00  0.00
   31.61   35.42  -36.26       3.00  0.00  0.00
   46.03   18.42  -54.04       3.00  0.00  0.00
   42.06   22.81  -50.89       3.00  0.00  0.00
   38.29   27.90  -47.00       3.00  0.00  0.00
   54.37   16.76  -58.67       3.00  0.00  0.00
   50.14   20.14  -56.60       3.00  0.00  0.00
   63.05   16.48  -61.70       3.00  0.00  0.00
   58.68   19.25  -60.35       3.00  0.00  0.00
   54.37   22.29  -58.67       3.00  0.00  0.00
   71.94   17.05  -63.61       3.00  0.00  0.00
   67.48   19.46  -62.77       3.00  0.00  0.00
   63.05   22.02  -61.70       3.00  0.00  0.00
   76.43   20.31  -64.23       3.00  0.00  0.00
   71.94   22.59  -63.61       3.00  0.00  0.00
   80.95   23.65  -64.66       2.00  0.00  0.00
   85.47   32.58  -64.92       3.00  0.00  0.00
   85.47   38.12  -64.92       3.00  0.00  0.00
   80.95   40.26  -64.66       3.00  0.00  0.00
   90.00  221.54   65.00       2.00  0.00  0.00
   85.47   43.66  -64.92       3.00  0.00  0.00
   90.00  227.08   65.00       2.00  0.00  0.00
   85.47  230.50   64.92       3.00  0.00  0.00
   34.78  200.03  -42.19       3.00  0.00  0.00
   38.29  199.59  -47.00       3.00  0.00  0.00
   34.78  205.57  -42.19       3.00  0.00  0.00
   46.03  195.66  -54.04       3.00  0.00  0.00
   42.06  200.04  -50.89       3.00  0.00  0.00
   38.29  205.13  -47.00       3.00  0.00  0.00
   50.14  197.37  -56.60       3.00  0.00  0.00
   46.03  201.19  -54.04       3.00  0.00  0.00
   42.06  205.58  -50.89       3.00  0.00  0.00
   60.22  205.10  -54.82       3.00  0.00  0.00
   68.53  227.96  -57.50       3.00  0.00  0.00
   77.05  228.28  -59.13       3.00  0.00  0.00
   33.23   32.78  -24.15       3.00  0.00  0.00
   38.29   23.77  -36.20       3.00  0.00  0.00
   35.53   30.72  -30.64       3.00  0.00  0.00
   33.23   38.59  -24.15       3.00  0.00  0.00
   44.81   18.11  -44.81       3.00  0.00  0.00
   38.29   29.58  -36.20       3.00  0.00  0.00
   35.53   36.53  -30.64       3.00  0.00  0.00
   48.44   19.18  -48.07       3.00  0.00  0.00
   41.41   29.28  -40.89       3.00  0.00  0.00
   38.29   35.38  -36.20       3.00  0.00  0.00
   56.17   16.95  -53.00       3.00  0.00  0.00
   52.24   20.76  -50.77       3.00  0.00  0.00
   44.81   29.72  -44.81       3.00  0.00  0.00
   41.41   35.09  -40.89       3.00  0.00  0.00
   64.34   16.10  -56.31       3.00  0.00  0.00
   60.22   19.30  -54.82       3.00  0.00  0.00
   56.17   22.76  -53.00       3.00  0.00  0.00
   48.44   30.79  -48.07       3.00  0.00  0.00
   68.53   18.93  -57.50       3.00  0.00  0.00
   64.34   21.91  -56.31       3.00  0.00  0.00
   72.77   21.93  -58.43       3.00  0.00  0.00
   85.67   37.34  -59.91       3.00  0.00  0.00
   81.35   39.88  -59.62       3.00  0.00  0.00
   77.05   42.47  -59.13       3.00  0.00  0.00
   85.67   43.15  -59.91       3.00  0.00  0.00
   81.35   45.68  -59.62       3.00  0.00  0.00
   90.00  226.45   60.00       3.00  0.00  0.00
   44.81  203.92  -44.81       3.00  0.00  0.00
   48.44  204.98  -48.07       3.00  0.00  0.00
   65.82  228.83  -51.04       3.00  0.00  0.00
   73.73  228.40  -53.31       3.00  0.00  0.00
   37.70   37.50  -20.29       3.00  0.00  0.00
   42.06   29.53  -31.11       3.00  0.00  0.00
   39.67   36.25  -26.03       3.00  0.00  0.00
   44.81   29.56  -35.53       3.00  0.00  0.00
   42.06   35.64  -31.11       3.00  0.00  0.00
   54.60   20.69  -45.28       3.00  0.00  0.00
   47.85   30.17  -39.32       3.00  0.00  0.00
   44.81   35.66  -35.53       3.00  0.00  0.00
   58.23   22.65  -47.57       3.00  0.00  0.00
   51.13   31.30  -42.55       3.00  0.00  0.00
   47.85   36.27  -39.32       3.00  0.00  0.00
   44.81   41.76  -35.53       3.00  0.00  0.00
   65.82   21.37  -51.04       3.00  0.00  0.00
   54.60   32.89  -45.28       3.00  0.00  0.00
   51.13   37.41  -42.55       3.00  0.00  0.00
   58.23   34.85  -47.57       3.00  0.00  0.00
   61.98   37.14  -49.48       3.00  0.00  0.00
   69.75   36.33  -52.31       3.00  0.00  0.00
   73.73   39.25  -53.31       3.00  0.00  0.00
   81.82   39.33  -54.59       3.00  0.00  0.00
   77.76   42.30  -54.06       3.00  0.00  0.00
   85.91   42.53  -54.90       3.00  0.00  0.00
   81.82   45.44  -54.59       3.00  0.00  0.00
   90.00  225.76   55.00       3.00  0.00  0.00
   63.94  230.41  -44.31       3.00  0.00  0.00
   74.81  225.90  -48.24       3.00  0.00  0.00
   71.11  229.41  -47.21       3.00  0.00  0.00
   78.56  229.05  -49.02       3.00  0.00  0.00
   43.96   37.57  -22.18       3.00  0.00  0.00
   48.44   31.71  -30.79       3.00  0.00  0.00
   46.03   37.68  -26.73       3.00  0.00  0.00
   51.13   32.73  -34.36       3.00  0.00  0.00
   48.44   38.25  -30.79       3.00  0.00  0.00
   54.07   34.18  -37.45       3.00  0.00  0.00
   51.13   39.28  -34.36       3.00  0.00  0.00
   57.20   36.01  -40.12       3.00  0.00  0.00
   54.07   40.73  -37.45       3.00  0.00  0.00
   63.94   34.05  -44.31       3.00  0.00  0.00
   60.50   38.16  -42.39       3.00  0.00  0.00
   57.20   42.55  -40.12       3.00  0.00  0.00
   67.48   36.72  -45.90       3.00  0.00  0.00
   63.94   40.60  -44.31       3.00  0.00  0.00
   71.11   39.59  -47.21       3.00  0.00  0.00
   67.48   43.27  -45.90       3.00  0.00  0.00
   78.56   39.23  -49.02       3.00  0.00  0.00
   74.81   42.62  -48.24       3.00  0.00  0.00
   82.36   42.47  -49.57       3.00  0.00  0.00
   78.56   45.77  -49.02       3.00  0.00  0.00
   86.17   45.76  -49.89       3.00  0.00  0.00
   54.60  232.34  -29.84       3.00  0.00  0.00
   72.61  226.48  -42.19       3.00  0.00  0.00
   50.14   38.95  -22.91       3.00  0.00  0.00
   54.60   34.69  -29.84       3.00  0.00  0.00
   52.24   40.18  -26.57       3.00  0.00  0.00
   57.20   36.59  -32.73       3.00  0.00  0.00
   54.60   41.75  -29.84       3.00  0.00  0.00
   62.97   34.21  -37.45       3.00  0.00  0.00
   60.00   38.79  -35.26       3.00  0.00  0.00
   57.20   43.65  -32.73       3.00  0.00  0.00
   66.07   36.93  -39.32       3.00  0.00  0.00
   62.97   41.27  -37.45       3.00  0.00  0.00
   69.30   39.85  -40.89       3.00  0.00  0.00
   66.07   43.99  -39.32       3.00  0.00  0.00
   76.00   39.14  -43.22       3.00  0.00  0.00
   72.61   42.95  -42.19       3.00  0.00  0.00
   79.45   42.49  -44.01       3.00  0.00  0.00
   76.00   46.20  -43.22       3.00  0.00  0.00
   82.95   45.93  -44.56       3.00  0.00  0.00
   60.50  230.22  -28.34       3.00  0.00  0.00
   65.60  228.38  -32.73       3.00  0.00  0.00
   71.25  227.34  -36.01       3.00  0.00  0.00
   54.37   43.02  -19.53       3.00  0.00  0.00
   58.23   39.74  -25.70       3.00  0.00  0.00
   62.97   37.45  -30.68       3.00  0.00  0.00
   60.50   42.39  -28.34       3.00  0.00  0.00
   68.37   36.03  -34.50       3.00  0.00  0.00
   65.60   40.56  -32.73       3.00  0.00  0.00
   71.25   39.51  -36.01       3.00  0.00  0.00
   68.37   43.86  -34.50       3.00  0.00  0.00
   74.24   43.14  -37.25       3.00  0.00  0.00
   80.42   42.90  -39.03       3.00  0.00  0.00
   83.59   46.82  -39.57       3.00  0.00  0.00
   61.98  229.48  -21.88       3.00  0.00  0.00
   66.07  228.10  -26.34       3.00  0.00  0.00
   70.79  227.40  -29.84       3.00  0.00  0.00
   66.07   43.71  -26.34       3.00  0.00  0.00
   70.79   43.01  -29.84       3.00  0.00  0.00
   75.97   42.86  -32.40       3.00  0.00  0.00
   55.61  231.51   -6.93       3.00  0.00  0.00
   58.68  231.57  -16.48       3.00  0.00  0.00
