2008 6 3 1 8 20.890 -27.013934 -67.136023 10.807 0.042	105.678 62.033 252.815
2008 6 3 5 18 45.960 -26.619271 -67.639156 7.46 0.043	74.755 48.517 124.1
2008 6 3 6 19 52.100 -26.909737 -67.361682 11.545 0.036	93.243 64.27 268.125
2008 6 5 15 12 31.190 -25.840664 -67.050549 3.604 0.047	257.084 222.564 824.565
2008 6 6 22 3 38.420 -25.836979 -67.324097 5.695 0.032	76.856 126.2 183.45
2008 6 7 3 53 10.370 -25.669446 -67.039709 8.003 0.037	97.418 79.034 200.92
2008 6 8 4 29 41.000 -25.959300 -66.784827 1.244 0.037	53.861 68.772 486.435
2008 6 8 9 25 40.590 -26.570652 -67.396842 12.148 0.038	404.155 607.28 405.635
2008 6 10 10 38 14.030 -26.444090 -67.171684 8.548 0.036	141.434 259.269 508.125
2008 6 11 9 33 8.080 -26.694802 -67.278963 6.513 0.037	163.387 100.072 265.125
2008 6 12 4 0 46.400 -26.990448 -67.120907 7.301 0.037	67.279 58.894 232.755
2008 6 14 22 55 59.160 -25.836407 -67.322799 5.586 0.023	55.276 90.701 97.98
2008 6 15 2 46 18.480 -25.836509 -67.323726 5.711 0.034	27.838 119.477 102.66
2008 6 15 3 2 32.230 -25.837526 -67.323002 5.701 0.028	75.225 97.843 107.52
2008 6 15 3 9 39.060 -25.836918 -67.323499 5.635 0.025	67.083 127.224 116.87
2008 6 15 3 13 50.940 -25.836582 -67.323686 5.612 0.036	48.226 61.932 77.965
2008 6 15 3 15 44.880 -26.524325 -67.236934 1.098 0.041	138.281 209.311 148.79
2008 6 15 3 46 22.810 -26.450413 -67.183813 8.346 0.037	164.251 210.192 325.415
2008 6 15 6 27 10.870 -25.836216 -67.324264 5.733 0.025	62.345 73.368 81.77
2008 6 15 6 51 28.660 -25.835832 -67.323401 5.685 0.028	54.42 93.17 93.56
2008 6 15 8 16 7.160 -25.836454 -67.323364 5.561 0.035	53.602 68.594 93.165
2008 6 15 11 10 9.800 -25.836525 -67.323543 5.755 0.022	62.38 84.48 103.245
2008 6 15 13 6 33.600 -26.451127 -67.182031 8.145 0.034	58.549 153.474 160.44
2008 6 15 14 51 21.910 -25.836587 -67.324630 5.648 0.027	66.909 89.72 85.055
2008 6 15 19 23 42.040 -25.836731 -67.324475 5.606 0.032	38.471 98.837 74.33
2008 6 15 21 57 15.440 -25.948309 -66.757983 1.54 0.042	80.244 99.661 296.61
2008 6 16 2 23 7.940 -25.836692 -67.324410 5.597 0.028	84.054 104.452 116.56
2008 6 16 5 43 55.940 -25.836869 -67.324259 5.605 0.031	52.58 152.666 145.205
2008 6 16 5 58 52.850 -25.837142 -67.324609 5.57 0.029	58.511 72.631 85.355
2008 6 16 12 48 24.250 -26.655691 -67.610331 8.695 0.039	108.714 101.73 121.54
2008 6 16 13 29 9.260 -26.668864 -67.631799 1.998 0.041	82.797 70.073 168.1
2008 6 17 8 46 23.940 -25.948086 -66.757625 1.284 0.044	85.839 151.169 456.975
2008 6 18 10 25 56.610 -26.067824 -66.662134 0.131 0.039	48.451 62.169 231.655
2008 6 18 12 26 2.820 -26.529063 -67.596989 6.378 0.040	69.86 98.951 252.925
2008 6 18 14 58 28.710 -26.578573 -67.683500 1.577 0.043	56.102 69.929 272.41
2008 6 18 18 25 53.560 -26.990222 -67.120520 7.435 0.027	101.986 120.988 610.585
2008 6 18 20 39 48.360 -25.837404 -67.323747 5.681 0.026	41.17 73.254 130.81
2008 6 19 1 20 40.510 -25.959495 -66.784713 1.353 0.042	76.661 60.796 406.87
2008 6 19 2 4 7.500 -25.837083 -67.324296 5.687 0.021	67.543 105.747 115.295
2008 6 21 2 23 38.610 -25.837077 -67.323751 5.845 0.036	48.688 122.636 174.215
2008 6 21 2 44 10.140 -25.837272 -67.322473 5.684 0.025	60.111 109.463 159.75
2008 6 21 6 3 32.700 -25.837490 -67.322961 5.75 0.023	66.159 110.092 186.135
2008 6 21 21 53 25.040 -26.591718 -67.688460 2.125 0.048	86.707 56.131 538.88
2008 6 22 10 5 1.280 -26.990009 -67.119275 7.695 0.034	48.508 52.852 217.96
2008 6 22 17 2 26.420 -26.718201 -67.283663 6.646 0.037	228.484 141.378 296.065
2008 6 23 10 40 18.100 -25.837305 -67.323812 5.723 0.028	95.223 105.682 151.98
2008 6 23 11 13 5.590 -26.574713 -67.661943 8.665 0.046	96.391 53.258 181.57
2008 6 23 11 23 1.130 -26.573413 -67.662276 8.744 0.043	160.578 100.058 302.035
2008 6 24 1 36 56.240 -25.837699 -67.323478 5.665 0.027	39.385 85.831 89.165
2008 6 24 2 10 27.290 -26.686515 -67.211104 8.082 0.037	158.363 84.704 153.75
2008 6 24 3 49 27.250 -26.686373 -67.210836 7.866 0.038	83.764 99.358 188.825
2008 6 25 6 25 2.700 -26.569806 -67.656832 5.938 0.044	62.174 79.881 306.735
2008 6 26 18 33 21.600 -26.450395 -67.178796 7.908 0.047	78.073 66.918 173.895
2008 6 26 21 37 57.240 -26.449764 -67.180440 7.992 0.041	74.179 139.203 173.175
2008 6 27 1 34 21.280 -26.990540 -67.120133 7.968 0.040	41.268 45.164 170.34
2008 6 27 16 33 52.070 -26.910598 -67.364872 10.156 0.039	68.27 49.989 261.11
2008 6 28 19 9 32.160 -26.732381 -67.280514 6.394 0.041	272.076 105.971 341.66
2008 6 29 5 36 48.350 -26.733287 -67.279818 6.528 0.046	413.739 162.673 486.36
2008 6 29 6 21 22.990 -26.565963 -67.647457 2.61 0.043	216.137 62.885 313.91
2008 6 29 17 21 20.120 -26.450625 -67.180497 8.507 0.026	100.579 170.671 417.015
2008 6 29 18 54 27.320 -26.450767 -67.179928 8.309 0.036	44.4 89.627 234.62
2008 6 29 19 1 46.880 -26.449799 -67.179484 8.128 0.033	109.336 118.154 384.395
2008 6 29 19 26 6.920 -26.451113 -67.179773 8.352 0.034	52.345 70.42 159.315
2008 6 30 0 31 29.720 -26.450360 -67.179468 7.435 0.034	83.888 91.035 253.265
2008 6 30 1 22 52.150 -26.910189 -67.363900 9.042 0.044	77.988 42.879 237.575
2008 6 30 4 15 15.810 -26.604340 -67.691715 1.433 0.043	52.755 116.383 230.64
2008 6 30 23 46 39.160 -26.523851 -67.235783 0.864 0.041	151.329 235.098 429.685
2008 7 1 4 10 49.300 -25.959617 -66.785124 1.371 0.038	60.87 88.06 457.095
2008 7 2 1 52 19.930 -26.450285 -67.180290 8.425 0.031	130.582 200.077 259.115
2008 7 2 8 47 20.540 -27.074434 -67.084998 8.856 0.046	151.171 165.518 1059.45
2008 7 3 5 25 53.120 -25.817598 -66.971000 2.547 0.035	120.555 80.769 140.78
2008 7 3 18 13 38.280 -25.865226 -67.013416 4.279 0.045	220.506 249.005 469.23
2008 7 4 3 20 31.430 -26.684808 -67.647909 3.344 0.042	181.639 83.884 193.4
2008 7 5 8 44 24.890 -26.536072 -67.269958 5.747 0.042	69.457 98.77 145.165
2008 7 9 5 8 31.550 -25.751249 -67.076526 6.051 0.033	132.278 127.735 555.225
2008 7 10 0 33 41.420 -26.574384 -67.682609 1.766 0.040	61.92 45.013 277.96
2008 7 10 1 13 27.710 -26.573816 -67.682731 1.613 0.042	65.631 54.611 268.955
2008 7 10 12 11 30.140 -26.068687 -66.658541 0.323 0.041	56.133 86.487 437.31
2008 7 11 4 0 39.890 -26.574792 -67.681392 1.484 0.041	57.861 54.833 304.44
2008 7 11 5 4 22.990 -25.961778 -66.788277 -0.388 0.044	67.138 128.26 385.424
2008 7 11 9 3 40.330 -25.837225 -67.324251 5.652 0.025	64.819 103.552 125.065
2008 7 11 12 5 22.480 -26.573832 -67.681820 1.333 0.043	66.797 83.303 288.24
2008 7 11 12 38 59.940 -25.687876 -66.930294 6.746 0.043	123.919 99.459 1024.805
2008 7 11 12 53 42.250 -25.796773 -67.130526 4.597 0.043	83.062 84.134 435.425
2008 7 11 15 32 44.980 -26.574526 -67.681840 1.424 0.037	71.156 72.348 335.235
2008 7 13 4 59 11.230 -26.622559 -67.048287 9.181 0.034	127.487 113.69 245.36
2008 7 13 5 1 36.840 -26.617550 -67.045036 8.314 0.037	92.625 105.249 271.62
2008 7 13 7 38 43.050 -26.617745 -67.046077 8.244 0.037	136.67 173.924 324.745
2008 7 13 14 8 18.170 -26.616404 -67.043575 8.169 0.040	58.683 75.723 210.365
2008 7 15 10 45 26.420 -26.910830 -67.362541 9.366 0.036	67.44 58.143 244.05
2008 7 15 16 31 40.380 -26.566654 -67.122510 6.495 0.044	57.176 84.843 174.995
2008 7 16 5 42 56.650 -25.752108 -67.070532 6.04 0.039	171.592 149.026 484.045
2008 7 17 9 17 41.830 -26.481958 -67.370801 8.293 0.043	126.796 99.17 134.435
2008 7 18 6 25 52.640 -27.042865 -67.226713 8.582 0.045	101.181 94.173 394.74
2008 7 18 7 54 6.760 -26.331108 -66.771659 5.68 0.038	311.812 255.792 3197.333
2008 7 18 16 2 49.690 -26.987819 -67.175317 9.372 0.043	94.056 91.1 656.335
2008 7 22 8 41 32.360 -26.916351 -67.329838 8.394 0.045	118.473 92.952 278.81
2008 7 24 5 37 25.490 -26.705021 -67.638041 11.008 0.001	968.94 301.16 556.335
2008 7 24 15 49 47.330 -26.539937 -67.554069 9.575 0.043	70.151 53.0 206.27
2008 7 25 10 51 50.100 -26.660262 -67.621273 1.543 0.040	77.487 71.902 290.265
2008 7 25 10 52 39.210 -26.661853 -67.620414 2.552 0.034	98.259 63.27 132.79
2008 7 25 11 12 41.210 -26.660815 -67.620414 2.275 0.035	125.509 74.294 198.855
2008 7 25 15 35 20.130 -26.677852 -67.602039 6.898 0.042	173.338 245.419 355.835
2008 7 25 16 28 16.400 -26.668368 -67.609835 6.309 0.039	381.814 810.115 984.63
2008 7 25 17 15 33.000 -26.957874 -66.985083 5.683 0.045	70.425 92.01 330.42
2008 7 26 6 53 21.440 -26.490027 -67.602283 6.409 0.041	63.868 56.945 179.57
2008 7 26 11 22 9.000 -26.657635 -67.624219 4.806 0.034	246.443 134.785 633.595
2008 7 26 12 6 46.480 -26.660836 -67.620247 2.223 0.035	89.658 64.144 231.085
2008 7 26 20 4 33.560 -26.661877 -67.622168 1.956 0.037	73.409 100.668 275.15
2008 7 27 0 35 32.510 -25.821617 -67.115544 7.607 0.031	71.767 61.744 186.195
2008 7 27 1 33 11.730 -25.821541 -67.114913 7.61 0.036	67.3 66.725 159.045
2008 7 27 2 50 33.620 -25.821979 -67.115446 7.439 0.035	88.478 74.564 174.565
2008 7 27 3 49 12.740 -25.821446 -67.115474 7.514 0.036	61.064 59.093 165.91
2008 7 27 23 17 50.440 -26.653715 -67.600916 5.939 0.036	79.472 141.985 115.48
2008 7 28 3 31 42.950 -25.821482 -67.115653 7.569 0.034	67.844 79.679 124.8
2008 7 28 5 18 38.290 -25.935547 -66.893315 1.01 0.040	178.99 113.787 972.195
2008 7 28 5 19 28.130 -25.935109 -66.893958 1.078 0.034	83.057 67.004 481.38
2008 7 28 5 23 37.240 -25.935956 -66.893709 0.551 0.035	60.021 83.083 545.575
2008 7 28 5 24 22.070 -25.935815 -66.892782 0.702 0.039	94.33 97.716 388.577
2008 7 28 5 29 46.430 -25.932648 -66.893982 1.88 0.036	145.806 73.526 551.465
2008 7 28 5 49 15.030 -25.936452 -66.892891 0.976 0.039	124.4 106.042 286.285
2008 7 28 5 58 12.680 -25.934501 -66.893986 0.895 0.036	84.087 253.26 296.18
2008 7 28 10 54 13.600 -26.681321 -67.256433 2.756 0.043	275.304 163.102 281.085
2008 7 28 11 25 38.620 -26.507412 -67.284676 1.542 0.038	56.367 89.479 490.765
2008 7 29 8 26 32.790 -26.910199 -67.364905 10.002 0.039	105.124 60.015 296.525
2008 7 29 9 8 32.410 -25.821385 -67.115788 7.442 0.036	79.789 71.515 168.98
2008 7 29 23 4 34.160 -25.782564 -67.080721 5.531 0.047	143.45 359.15 1042.535
2008 8 3 5 5 47.700 -26.621962 -67.641003 5.602 0.035	134.64 53.062 161.64
2008 8 3 8 0 51.880 -25.836997 -67.325024 5.724 0.027	57.697 86.969 101.595
2008 8 3 22 48 59.320 -25.880263 -67.045463 5.962 0.041	282.618 206.757 603.405
2008 8 5 9 46 10.130 -26.122518 -66.707011 3.282 0.046	174.45 279.3 2633.99
2008 8 6 0 57 42.940 -26.664874 -67.625895 3.615 0.036	68.008 48.993 125.965
2008 8 6 5 13 29.140 -26.943199 -67.288289 8.175 0.043	169.321 216.698 381.885
2008 8 6 6 38 42.240 -26.507792 -67.285364 1.753 0.040	44.883 57.276 143.475
2008 8 6 9 2 55.820 -26.508403 -67.285274 2.024 0.035	41.793 53.762 112.645
2008 8 6 9 9 46.290 -26.507983 -67.285478 2.109 0.041	44.101 68.63 320.965
2008 8 6 9 28 48.740 -26.508156 -67.285771 1.647 0.036	62.46 60.817 301.845
2008 8 6 9 37 44.240 -26.507790 -67.284688 1.732 0.035	69.369 62.647 168.31
2008 8 7 6 45 13.640 -25.781655 -67.084505 6.673 0.043	67.469 165.511 320.07
2008 8 7 8 40 39.290 -26.990397 -67.119958 7.847 0.038	46.801 42.821 195.355
2008 8 7 18 39 44.600 -26.622557 -67.641252 5.603 0.040	74.376 49.936 199.27
2008 8 8 21 38 48.360 -26.977883 -67.048271 6.01 0.045	70.116 100.343 361.45
2008 8 9 22 51 49.920 -26.507300 -67.285502 1.132 0.035	47.731 65.333 232.65
2008 8 10 8 42 55.110 -26.942529 -67.288082 8.295 0.041	132.559 139.767 448.685
2008 8 10 13 13 49.860 -26.507760 -67.284766 1.811 0.033	48.159 64.052 184.215
2008 8 14 0 29 27.120 -25.698372 -67.061121 7.406 0.035	62.576 77.468 150.845
2008 8 14 12 16 31.110 -26.661458 -67.618408 2.327 0.042	78.261 54.673 160.81
2008 8 15 19 41 58.040 -26.533852 -67.663672 4.156 0.048	279.095 190.813 860.025
2008 8 18 4 8 52.700 -26.804655 -67.565247 0.079 0.033	269.287 279.249 1188.281
2008 8 22 19 29 14.600 -27.110105 -67.080912 3.817 0.041	57.576 68.323 430.945
2008 8 22 19 45 3.040 -26.507880 -67.285771 1.72 0.035	56.757 67.499 214.67
2008 8 24 18 35 12.620 -27.112213 -67.078943 4.689 0.029	121.605 104.062 428.125
2008 8 25 1 51 30.390 -25.698462 -67.061316 7.325 0.036	50.34 59.908 165.35
2008 8 25 1 54 27.340 -25.698612 -67.061711 7.213 0.035	50.291 71.277 165.715
2008 8 30 11 9 19.500 -27.062099 -66.977938 0.946 0.040	133.972 288.983 688.315
2008 8 31 7 11 14.940 -26.525970 -67.559859 8.966 0.043	62.918 52.121 161.8
2008 8 31 8 3 34.070 -26.553198 -67.620292 8.963 0.048	70.851 99.187 249.125
2008 9 1 6 6 18.180 -26.551758 -67.619499 8.731 0.045	110.414 119.732 223.725
2008 9 2 19 53 10.040 -25.931647 -66.749463 0.161 0.048	81.397 118.972 789.02
2008 9 2 21 28 57.520 -26.550570 -67.501660 6.534 0.048	82.598 93.431 304.91
2008 9 6 2 25 17.550 -26.070502 -66.659338 1.706 0.041	79.442 55.24 761.24
2008 9 6 13 40 35.570 -26.789244 -67.073503 5.565 0.047	86.312 156.773 213.275
2008 9 7 21 54 59.120 -26.486300 -67.346672 7.664 0.042	73.775 94.476 109.1
2008 9 8 0 6 14.350 -26.812813 -67.354399 9.793 0.036	132.687 83.511 564.93
2008 9 8 23 46 3.940 -26.811877 -67.355208 10.221 0.037	201.097 99.487 293.79
2008 9 10 21 54 8.560 -27.110069 -67.081319 3.461 0.039	47.795 52.709 377.765
2008 9 10 21 54 47.720 -27.109918 -67.081258 3.528 0.040	47.349 60.276 427.34
2008 9 10 23 24 52.720 -27.111487 -67.079451 4.546 0.040	96.278 78.862 366.66
2008 9 11 8 45 27.270 -26.071159 -66.659603 0.708 0.041	67.091 115.746 314.7
2008 9 12 13 26 54.620 -26.498126 -67.329496 6.916 0.043	53.644 76.413 161.06
2008 9 12 13 49 57.850 -26.911798 -67.353442 7.864 0.030	198.279 99.618 587.145
2008 9 13 12 57 1.090 -25.692942 -67.041264 7.568 0.038	124.493 156.787 198.58
2008 9 15 3 2 4.690 -25.767759 -66.991606 0.987 0.039	66.859 62.521 572.995
2008 9 15 6 24 52.010 -26.601343 -67.687862 1.584 0.044	57.322 42.683 304.865
2008 9 15 9 12 5.820 -26.600452 -67.687854 1.025 0.038	117.288 80.295 594.246
2008 9 15 16 16 46.250 -26.508014 -67.286141 1.568 0.032	61.895 99.293 321.26
2008 9 16 10 51 5.760 -26.561947 -67.504541 6.552 0.046	115.706 143.252 318.485
2008 9 16 18 52 50.820 -26.600173 -67.689563 1.249 0.041	51.137 44.245 323.48
2008 9 16 19 7 21.240 -26.599615 -67.689225 1.481 0.041	66.321 60.952 436.365
2008 9 17 10 15 32.300 -25.697373 -67.060083 7.1 0.034	75.332 65.669 179.33
2008 9 18 5 1 45.400 -26.466795 -67.362651 1.36 0.054	217.71 260.318 768.035
2008 9 19 5 46 5.170 -26.518144 -67.606563 7.857 0.042	73.609 86.729 175.505
2008 9 20 8 17 8.690 -26.077083 -66.888863 2.251 0.044	103.486 174.903 531.768
2008 9 21 0 53 59.350 -26.077421 -66.889347 2.023 0.042	113.583 171.487 892.526
2008 9 21 6 58 4.710 -26.077460 -66.890011 2.19 0.052	117.16 238.654 614.782
2008 9 23 7 33 23.730 -26.578902 -67.661499 1.564 0.040	104.803 105.563 538.385
2008 9 23 17 13 3.680 -26.656429 -67.606466 5.727 0.039	66.126 82.271 120.855
2008 9 24 13 40 44.290 -27.110472 -67.081006 4.064 0.046	72.026 67.516 367.885
2008 9 25 3 45 48.710 -27.110732 -67.081274 3.574 0.042	53.764 52.538 362.37
2008 9 25 7 0 21.010 -26.541087 -67.522339 11.046 0.042	136.791 176.608 202.455
2008 9 25 7 11 27.710 -26.660958 -67.596208 4.54 0.039	99.143 184.242 103.69
2008 9 25 23 5 5.320 -26.600028 -67.691211 0.818 0.043	97.832 72.936 474.32
2008 9 26 4 10 27.400 -27.110577 -67.081136 3.89 0.046	71.611 136.399 746.46
2008 9 26 4 29 45.350 -26.658856 -67.611182 8.044 0.044	86.6 93.343 116.325
2008 9 30 3 10 35.360 -26.545656 -67.496773 6.608 0.049	82.297 111.232 229.41
2008 9 30 8 20 36.170 -26.913210 -67.357296 10.249 0.034	104.838 103.648 489.42
2008 9 30 8 36 13.830 -26.098525 -66.693591 3.143 0.046	172.564 223.434 3255.451
2008 9 30 13 30 0.290 -26.644387 -67.669576 4.603 0.035	114.642 72.694 423.2
2008 9 30 14 9 9.840 -26.520333 -67.557682 5.644 0.044	77.201 130.189 566.73
2008 10 1 12 2 6.700 -26.566420 -67.633187 0.502 0.050	129.911 103.646 889.035
2008 10 2 0 39 6.480 -27.084332 -66.916589 1.291 0.031	725.992 440.554 879.03
2008 10 3 2 14 23.940 -26.495351 -67.345382 4.386 0.049	48.276 117.212 207.665
2008 10 8 20 13 33.000 -26.590224 -67.621855 5.215 0.042	152.067 480.218 496.69
2008 10 9 20 52 28.320 -26.999900 -67.066089 9.471 0.042	108.163 100.008 209.12
2008 10 9 22 13 38.560 -26.477657 -67.582963 8.977 0.042	111.217 83.101 292.48
2008 10 13 5 55 4.330 -26.238285 -66.670837 -1.294 0.044	96.233 137.775 1042.473
2008 10 13 22 29 19.880 -26.525163 -67.065352 6.295 0.032	115.866 111.098 311.505
2008 10 14 0 3 28.510 -26.527439 -67.066557 7.07 0.042	172.094 162.013 575.075
2008 10 14 1 49 15.310 -26.526927 -67.065629 6.602 0.039	145.115 158.72 558.135
2008 10 14 6 49 17.430 -26.507770 -67.285803 1.332 0.040	87.408 122.857 339.72
2008 10 14 7 34 43.650 -26.509056 -67.288497 2.18 0.038	101.981 207.786 233.795
2008 10 14 20 59 24.160 -26.631679 -67.514315 2.422 0.045	93.985 101.513 172.07
2008 10 15 6 40 46.280 -26.390184 -66.814054 9.379 0.045	381.576 307.529 3117.481
2008 10 15 13 26 56.080 -25.836523 -67.323185 7.028 0.033	128.127 154.359 506.0
2008 10 15 14 29 54.090 -25.811540 -67.054989 4.042 0.041	93.306 78.236 488.03
2008 10 15 14 39 29.850 -25.811686 -67.055977 3.414 0.040	100.088 94.301 583.99
2008 10 15 15 4 30.660 -25.812191 -67.055164 3.633 0.045	134.323 162.991 641.265
2008 10 15 19 11 42.220 -26.633409 -67.512113 2.362 0.042	113.776 113.144 191.565
2008 10 15 20 53 19.600 -26.631602 -67.513542 2.504 0.044	126.289 103.309 208.945
2008 10 17 11 46 54.500 -25.805611 -66.975765 3.189 0.035	55.253 142.808 248.355
2008 10 18 4 9 9.200 -25.804877 -66.979333 2.717 0.031	108.613 78.171 184.01
2008 10 18 10 5 14.140 -26.070544 -66.658272 -0.241 0.044	45.963 54.805 534.345
2008 10 18 10 47 52.580 -26.066675 -66.657239 0.056 0.047	50.678 141.343 458.01
2008 10 18 15 5 30.070 -26.990592 -67.119877 7.439 0.037	57.781 58.817 281.385
2008 10 18 16 55 5.220 -25.805166 -66.977799 2.835 0.037	59.998 76.172 127.725
2008 10 20 4 52 20.560 -25.804281 -66.977649 2.748 0.033	78.089 73.173 169.03
2008 10 20 15 7 41.100 -27.037858 -67.091366 11.122 0.040	94.108 80.289 199.6
2008 10 20 18 24 23.680 -27.038918 -67.092057 11.455 0.041	127.668 112.252 404.425
2008 10 21 14 53 36.930 -26.661080 -67.598429 6.235 0.042	160.85 138.408 289.895
2008 10 22 14 34 59.650 -26.524453 -67.589001 5.971 0.044	65.885 64.807 198.365
2008 10 22 23 9 56.000 -26.523977 -67.589506 5.806 0.046	51.517 66.448 204.045
2008 10 25 0 16 29.120 -26.480656 -67.394312 8.162 0.047	131.371 99.955 172.135
2008 10 25 14 22 45.330 -26.568144 -67.275651 8.447 0.041	300.554 423.628 339.105
2008 10 27 8 17 20.950 -26.856226 -66.916720 -0.342 0.031	655.192 309.817 2513.804
2008 10 27 14 7 15.450 -26.683081 -67.639404 3.829 0.037	251.497 97.652 448.625
2008 10 28 13 36 5.690 -25.886131 -66.840369 2.114 0.049	137.665 240.04 595.87
2008 10 29 13 15 5.050 -26.721828 -66.977214 6.597 0.051	333.133 224.728 892.262
2008 10 30 12 37 30.580 -26.534355 -67.074369 3.318 0.025	398.086 556.921 1464.484
2008 10 30 22 43 38.720 -26.507723 -67.284269 1.801 0.031	49.779 69.472 180.865
2008 10 30 22 56 38.160 -26.508040 -67.283675 1.302 0.032	62.917 118.245 688.92
2008 10 31 15 18 45.980 -26.457343 -67.411633 3.375 0.046	143.158 128.151 267.275
2008 11 1 6 11 29.670 -26.985911 -67.105652 5.429 0.051	244.973 184.751 1449.366
2008 11 2 7 10 42.490 -25.892082 -67.094421 7.052 0.036	275.189 187.432 498.825
2008 11 3 23 38 26.060 -26.639380 -67.581047 5.517 0.040	122.216 77.559 291.805
2008 11 6 11 9 43.640 -26.526131 -67.352083 2.992 0.029	178.78 403.073 526.18
2008 11 7 1 15 15.210 -26.520624 -67.350285 4.954 0.038	51.031 119.467 158.24
2008 11 7 1 29 53.770 -26.521948 -67.347603 3.9 0.042	144.647 150.531 431.7
2008 11 7 1 34 5.790 -26.523354 -67.353617 4.604 0.037	88.186 142.943 545.86
2008 11 7 1 36 10.260 -26.520384 -67.351139 4.755 0.036	61.251 164.98 157.35
2008 11 7 1 50 20.650 -26.520632 -67.348905 4.563 0.035	49.367 51.162 316.43
2008 11 7 4 16 2.100 -26.520809 -67.347375 4.501 0.039	70.762 101.426 263.585
2008 11 7 4 22 23.530 -26.520673 -67.347843 4.379 0.039	74.988 63.254 240.365
2008 11 7 4 23 40.190 -26.520577 -67.346639 4.174 0.035	41.739 91.774 208.48
2008 11 7 4 24 33.630 -26.521165 -67.349333 4.666 0.040	39.995 72.381 208.86
2008 11 7 4 25 54.400 -26.521134 -67.349776 4.819 0.040	41.952 123.582 112.285
2008 11 7 4 26 28.560 -26.520778 -67.347559 4.401 0.046	49.853 121.047 183.605
2008 11 7 4 29 35.240 -26.521405 -67.350411 4.381 0.033	60.106 137.154 170.05
2008 11 7 4 30 27.120 -26.520835 -67.350618 4.029 0.037	64.36 87.026 224.01
2008 11 7 4 31 30.560 -26.520365 -67.349170 4.433 0.040	65.385 176.534 148.955
2008 11 7 4 32 45.170 -26.520884 -67.348885 4.255 0.034	60.971 105.912 176.09
2008 11 7 4 35 2.400 -26.520723 -67.350769 4.534 0.036	50.224 128.765 146.005
2008 11 7 4 38 10.590 -26.521617 -67.350338 4.337 0.036	35.739 87.416 170.13
2008 11 7 4 48 4.110 -26.520819 -67.349703 4.478 0.034	59.204 139.555 159.855
2008 11 7 4 50 14.410 -26.520876 -67.350146 4.501 0.032	68.839 187.624 168.065
2008 11 7 4 57 7.130 -26.520931 -67.349129 4.672 0.035	44.254 76.194 200.15
2008 11 7 5 12 4.590 -26.521120 -67.349500 4.537 0.038	39.588 63.494 164.69
2008 11 7 5 20 57.420 -26.520540 -67.348022 4.349 0.039	48.438 68.042 238.855
2008 11 7 7 26 35.040 -26.520166 -67.350252 4.745 0.037	50.106 74.13 157.96
2008 11 7 17 32 8.200 -26.520394 -67.353190 4.794 0.036	70.006 63.064 201.85
2008 11 7 20 23 28.540 -26.519432 -67.346318 4.739 0.035	63.469 72.366 131.05
2008 11 8 6 4 56.520 -26.070964 -66.658679 -0.625 0.041	65.594 59.754 217.235
2008 11 8 12 28 16.700 -26.069851 -66.660864 0.095 0.041	64.37 103.202 552.28
2008 11 9 11 8 51.870 -25.763831 -66.971944 2.235 0.037	212.511 195.084 852.668
2008 11 9 17 48 22.120 -26.509025 -67.287382 2.078 0.039	53.106 78.484 132.205
2008 11 10 9 0 46.180 -25.942664 -66.729134 -2.087 0.043	148.656 540.28 1352.929
2008 11 10 18 36 21.480 -26.520317 -67.348401 4.103 0.039	72.912 59.641 225.335
2008 11 11 7 57 10.210 -25.884715 -66.839852 1.717 0.053	106.809 188.479 792.725
2008 11 13 5 58 13.230 -26.519017 -67.657410 4.42 0.043	93.999 118.888 606.59
2008 11 13 11 13 36.890 -25.851705 -66.939689 10.057 0.038	198.71 251.382 235.815
2008 11 14 1 5 17.030 -25.797463 -66.976941 2.782 0.035	69.61 57.842 262.985
2008 11 14 10 58 5.150 -26.520937 -67.354211 4.815 0.037	62.245 174.739 240.195
2008 11 14 10 58 50.470 -26.521122 -67.355298 4.576 0.049	76.152 187.911 194.815
2008 11 14 22 14 17.860 -25.799152 -66.974963 2.983 0.036	68.575 70.422 185.155
2008 11 15 4 49 24.260 -25.693553 -66.921802 4.849 0.044	63.549 86.95 769.045
2008 11 15 4 57 6.150 -27.067299 -67.081323 12.149 0.051	208.73 209.092 1043.21
2008 11 15 5 29 10.870 -26.510614 -67.266093 5.399 0.044	131.697 158.039 153.125
2008 11 15 6 18 52.150 -26.662154 -67.598800 3.622 0.047	50.838 48.668 118.51
2008 11 15 11 33 5.140 -26.547390 -67.646065 7.772 0.042	110.534 148.227 331.96
2008 11 16 20 19 19.480 -26.067979 -66.660824 0.281 0.043	43.742 38.902 202.48
2008 11 16 23 2 2.760 -26.067537 -66.660673 0.211 0.040	30.536 36.349 168.175
2008 11 17 16 15 38.170 -25.687384 -66.929749 4.313 0.042	76.157 94.094 1062.755
2008 11 18 2 35 42.670 -26.883805 -67.004850 6.378 0.044	167.693 106.824 522.155
2008 11 18 5 24 35.310 -26.065063 -66.658598 1.865 0.039	166.872 175.349 603.335
2008 11 18 6 9 25.640 -26.065778 -66.658366 1.129 0.054	108.678 76.547 233.21
2008 11 19 13 57 47.240 -25.798238 -66.975736 2.949 0.034	57.774 101.936 123.315
2008 11 19 15 47 44.780 -26.576245 -67.640194 2.648 0.044	152.02 140.243 561.455
2008 11 19 17 36 25.800 -26.617385 -67.681303 2.866 0.038	104.189 61.356 502.45
