   210.120728      -22.3632698       4.65606308    
   11.5188599      -15.7181473      0.114173889    
   13.6332703      -0.00000000      0.825758934    
   96.2461853      -16.3781376       2.81025767    
   125.114983      -5.34248543       3.53199601    
   125.518745      -4.84216356       3.92758799    
   123.949425      -4.59928226       1.92522526    
   130.474854      -9.65627670       2.04782486E-02
   72.1071320      -10.1509447       4.46429396    
   138.504166      -7.59347630       1.26969337    
   66.7114258      -3.88635635       4.92998743    
   188.016052      -1.98674631       2.48520803    
   126.043571      -9.13515663       1.28962040    
   126.222214      -9.50459576      0.913595676    
   125.392616      -9.08821964       2.03204536    
   206.356949      -18.7803879       3.28385186    
   16.9229736      -0.00000000       2.06743240    
   16.3589478      -0.00000000       1.63384151    
   14.0822525      -1.23000002       1.10732412    
   17.4873123      -11.6399231       3.11935806    
   16.7739792      -5.22356224      0.935956001    
   17.0119705      -4.43279648       2.86693764    
   17.4852753      -0.00000000       3.03496075    
   18.4121246      -0.00000000       4.51337910    
   18.9149704      -3.72006178       4.82456017    
   69.8778839      -8.22294140       3.45871949    
   99.0304108      -9.24790859       1.51280499    
   17.1444016      -3.89382672       1.48579121    
   17.2681961      -4.15131855       2.21060181    
   15.1462784      -3.27037573       1.48364305    
   189.534973      -0.00000000       2.72925591    
   193.561539      -5.55495262       4.00588465    
   70.2391205      -7.81349373       3.65973377    
   27.8032684      -11.6758537       4.33140993    
   232.558456      -10.4588203       4.65219688    
   193.778015      -15.2225418       1.59573221    
   124.202766      -4.94702291      0.614220619    
   125.191124      -4.13999987       2.38266611    
   20.9747238      -17.9782124       3.18741846    
   205.389435      -17.6002846       1.63637114    
   188.147400      -2.13855171       1.56296730    
   101.026794      -10.1062174       3.84803486    
   207.830139      -21.4798889       3.27719140    
   101.943375      -9.28553581       1.96800280    
   188.616791      -2.64041018      0.188311100    
   68.1504822      -13.0823336       4.46559525    
   16.1215286      -3.94590020       2.51528549    
   122.947632      -8.60918903       2.15895271    
   13.3024673      -2.12393808       3.56764603    
   12.9930267      -15.7714872       3.74353695    
   9.94653320      -0.00000000       4.65419197    
   10.7236176      -6.65045500       3.62119675    
   14.5968933      -5.43851852E-02   3.35684013    
   13.1723022      -4.77203751       1.56728029    
   210.289062      -23.0104256       3.80398655    
   25.4216614      -8.83706474       2.55517483    
   23.9832611      -8.91615391      0.618850231    
   25.6243439      -11.2695465       1.58290863    
   6.98933411      -4.19620705       4.98274040    
   208.009521      -20.2671852       2.82327080    
   20.9357071      -13.2468691       1.66632175    
   130.009171      -14.6527376       2.41259718    
   205.961212      -6.50658226       1.41445446    
   70.6338425      -9.05037498      0.591182709    
   54.7683182      -10.5078278      0.476432323    
   19.8304749      -8.37667942       9.29212570E-03
   22.9146881      -0.00000000       1.90043449E-02
   179.106079      -15.3099842      0.223117352    
   178.913681      -16.0430565      0.329371929    
   178.894409      -16.1282444      0.858751774    
   17.1987381      -6.88827801       2.15409565    
   15.8267288      -0.00000000       2.17033005    
   19.0688553      -5.81726599       4.72568226    
   17.5767593      -5.95456791       2.61243153    
   217.840225      -8.51988411       2.69940186    
   92.8526840      -12.1271563      0.669630527    
   125.485214      -9.53536415       1.28193760    
   125.354393      -9.49765682       2.36710191    
   125.059799      -4.96401119       1.55874538    
   124.423935      -5.48284197      0.261371613    
   66.3745117      -7.75055599       3.76297879    
   66.6728210      -10.1250038       3.66344380    
   66.6595459      -5.75785065      0.547885895    
   67.0314255      -10.3169146       3.41684055    
   66.3282166      -6.34469318       1.93627977    
   66.7902069      -7.20719385       1.00241327    
   66.6564941      -6.05119848       2.71468616    
   66.4598389      -5.74001169       1.20641613    
   67.5604401      -10.2884617      0.357280254    
   68.1770935      -7.54279327       1.02396011    
   69.9197693      -6.45076036       3.26076412    
   68.7317734      -9.44655991       1.83262825E-02
   69.3324966      -10.5970688      0.594845295    
   67.9151306      -7.52462578      0.472136021    
   66.5859222      -7.41349316       1.34053564    
   70.2399445      -8.77847195      0.844994068    
   12.2304306      -11.7101326       3.33440971    
   129.060760      -10.1798773       3.89650726    
   159.765305      -9.31832504       4.16886711    
   124.106606      -3.69254208       2.53581977    
   118.286461      -10.0472231       4.39099598    
   118.491882      -8.55173397       4.59270859    
   118.991226      -10.7574272       4.54879475    
   117.444862      -7.06717062       4.72863483    
   117.971291      -7.25188780       4.85053730    
   206.322662      -16.2343693      0.214828491    
   178.888672      -1.05999994       4.94291973    
   128.909607      -9.91795921       4.37651539    
   128.857147      -9.70439625       4.58059025    
   129.133820      -9.71001339       4.55567837    
   128.759827      -9.58387756       4.64136410    
   128.965424      -9.56068325       4.77926159    
   54.0008926      -5.75255919      0.992954731    
   129.369141      -9.82451820       3.82315445    
   207.648224      -19.2374344       1.56022072    
   129.257996      -10.1838942       4.06094456    
   183.439484      -6.92950678       4.63628387    
   183.790070      -7.63330173       4.06257629    
   67.6123657      -15.4363794       2.28313041    
   183.132797      -5.13312006       4.73227215    
   129.567093      -9.67289352       4.67273426    
   129.085785      -10.0864372       4.41427422    
   12.6212006      -3.65075088       4.78982258    
   12.4998245      -2.99871492       4.43015099    
   12.4375458     -0.913612306       4.53712177    
   123.233711      -10.0736713       2.09923744    
   183.677200      -5.41258240       4.79746437    
   103.830772      -8.70387459       4.35327530    
   207.836441      -20.9358978      0.823041916    
   66.7483597      -4.93410492       4.64400959    
