   126.421524      -13.1036987       4.28317451    
   28.7603073      -15.8905182       4.22798347    
   123.406509      -12.9085541       1.81874847    
   95.1217194      -11.7675619       3.37360764    
   221.891296      -21.1649799       2.36427307    
   28.0461349      -13.0214300       2.82384872    
   27.6558304      -12.8542004       2.80690193    
   127.146347      -9.92331696       2.42478180    
   28.3350296      -12.0091686       1.50411224    
   114.654854      -2.51923084      0.803348541    
   34.3734360      -15.8217125       3.62061882    
   27.2312012      -11.2806044       2.23003769    
   181.767731      -20.0195599       1.70156860    
   28.3847580      -23.2481594       1.09922791    
   103.990547      -14.3981972       4.44305229    
   103.204567      -12.9533167       3.55129051    
   27.3602982      -10.7637253       1.65838623    
   26.4456558      -9.64819527       3.74603271    
   25.7607956      -5.14915276       1.05002594    
   174.960266      -19.1099205       3.57612228    
   86.3065491      -10.0878544       4.87005043    
   186.356934      -3.27999997       4.73974609    
   253.112671      -17.5832710       4.70781136    
   257.974060      -19.1936684      0.189212799    
   101.672493      -13.8105021       3.05500412    
   249.408768      -23.9422379       2.83884048    
   116.180016      -14.3361664      0.273178101    
   115.845001      -14.3362856      0.500007629    
   211.927704      -0.00000000       4.73867416    
   117.343704      -12.0702801       2.39786339    
   164.083572      -8.61778355       1.63544846    
   117.731728      -11.5838184       2.51110077    
   117.083855      -11.3309078       2.67788315    
   118.223885      -13.6226072       3.16587639    
   186.635712      -20.3978157       3.03533173    
   106.442528      -13.9060459       3.47797394    
   111.648361      -13.2782402       1.72328186    
   167.149658      -27.3546314       3.73649216    
   117.370522      -12.3012447       2.08955002    
   125.126503      -10.1424818       3.92530060    
   26.3972473      -11.6070976      0.948455811    
   224.020615      -10.1040993       3.44166565    
   28.4486618      -13.8045883      0.342327118    
   9.40129089      -15.3731537       4.41550446    
   25.6628418      -12.5084496       1.55881500    
   27.2091141      -7.59668446       4.69970703E-03
   29.1070709      -15.9109573       3.93866920    
   123.089561      -13.8877316       1.10917282    
   117.684502      -12.6164598       2.32838249    
   178.414429      -26.8682308       2.47369003    
   119.513092      -11.8963566       2.84707260    
   118.471107      -10.1915321       4.26093292    
   125.327553      -11.9221020       4.88277435    
   268.433594      -20.7792053      0.646362305    
   117.175529      -7.37994480      0.114513397    
   130.798553      -5.84180689       4.19293022    
   287.838928      -16.7603168       4.59673691    
   283.434662      -33.8465004       4.42373466    
   117.545319      -12.3999996       2.04848671    
   180.582611      -25.9349556       4.71887207    
   269.251740      -10.6950064       1.23928833    
   36.5409470      -10.5915308       1.70952988    
   121.480003      -13.4757290      0.898498535    
   105.148094      -11.9425430       1.13335800    
   117.645294      -11.8261652       1.77369690    
   124.656700      -10.8867302       3.78583527    
  -20.8819733      -19.2377396       4.56729507    
  -18.8230286      -20.2515697       4.34326172    
   117.683609      -11.9676094       1.60930252    
   231.703674      -6.95027828       3.20665932    
   117.996239      -4.05999994       1.22539139    
   118.632057      -11.5689993      0.628410339    
   122.053413      -12.3037071       2.02016449    
   164.264297      -24.1357594       3.80198860    
   136.200226      -6.97966766       1.66955185    
   71.9206085      -13.1041288       2.84894562    
   254.134384      -19.3079815       2.01662064    
   211.926315      -3.16423416       4.62676048    
   119.413376      -13.1655388      0.883560181    
   117.690605      -11.8391962      0.261241913    
   116.391190      -0.00000000      0.435214996    
   223.386734      -7.56846809       4.60326385    
   126.878456      -8.12628555       2.01391983    
   29.3383942      -9.13311577       4.99420166E-02
   129.034882      -8.01626587      0.620586395    
   113.070145      -11.2753963       4.57381439    
   222.090637      -6.62611675       2.42667007    
   116.644615      -12.2685366       4.57456970    
   91.1005173      -13.9137974       4.05539703    
